Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14)
2.2040669136746947e-08,0.11224577452739055,0.0,0.0,0.0,0.0,0.9999963832705163,6.964737072222499e-06,8.77246565183116e-08,2.9309429097820148e-08,5.585105927701104e-08,3.198157544119874e-08,3.326366036129071e-08,3.982786615731424e-16,3.000487310869116e-16
2.274469937233349e-08,0.11224578753043894,0.0,0.0,0.0,0.0,0.9999962656529902,7.186235186594459e-06,9.13219749752261e-08,3.120910770547689e-08,5.780270630874865e-08,3.4302886683949806e-08,3.5457968121039435e-08,4.4316836921771125e-16,3.4228064315487564e-16
2.3448729607920036e-08,0.11224580054397136,0.0,0.0,0.0,0.0,0.9999961479006927,7.407673054774829e-06,9.496063069955483e-08,3.316826364603617e-08,5.977243019502366e-08,3.671801630968597e-08,3.7727985813855524e-08,4.914947692690121e-16,3.8895150900428735e-16
2.415275984350658e-08,0.11224581356810599,0.0,0.0,0.0,0.0,0.9999960300129465,7.629050669104815e-06,9.864024537747791e-08,3.518688187481536e-08,6.176059184245e-08,3.9228031368456796e-08,4.007441840254095e-08,5.434056144095509e-16,4.4038149882408463e-16
2.4856790079093126e-08,0.11224582660296054,0.0,0.0,0.0,0.0,0.9999959119890606,7.850368021929728e-06,1.0236046422206542e-07,3.726494736157623e-08,6.376752861089616e-08,4.183398918762297e-08,4.2497984656826355e-08,5.990505025442242e-16,4.969042357201197e-16
2.556082031467967e-08,0.11224583964865069,0.0,0.0,0.0,0.0,0.9999957938283314,8.07162510559871e-06,1.061209532099065e-07,3.9402445090805264e-08,6.579355707656954e-08,4.4536938481249416e-08,4.499941549939663e-08,6.585808428304603e-16,5.588669983583247e-16
2.6264850550266215e-08,0.11224585270529228,0.0,0.0,0.0,0.0,0.9999956755300436,8.29282191246471e-06,1.099213988129895e-07,4.15993600617184e-08,6.783897330011065e-08,4.733791945784278e-08,4.757945384551929e-08,7.221498580501363e-16,6.266309438861326e-16
2.696888078585276e-08,0.11224586577299961,0.0,0.0,0.0,0.0,0.9999955570934711,8.513958434884384e-06,1.1376150668060198e-07,4.385567728836785e-08,6.990405414457283e-08,5.023796434954213e-08,5.023885381414233e-08,7.89912567088512e-16,7.00571320519911e-16
2.7672911021439304e-08,0.11224587885188626,0.0,0.0,0.0,0.0,0.9999954385178762,8.735034665217976e-06,1.1764100035900431e-07,4.617138179975106e-08,7.198905855562575e-08,5.323809792613851e-08,5.297837996159457e-08,8.620257699637044e-16,7.810776810726475e-16
2.9080971492612394e-08,0.1122459050436482,0.0,0.0,0.0,0.0,0.999995200946625,9.177006219085179e-06,1.2551712022104948e-07,5.09808928680693e-08,7.621979286959858e-08,5.954269635244317e-08,5.870091605920266e-08,1.0199396580451743e-15,9.634193478695306e-16
3.006846480453274e-08,0.11224592343973931,0.0,0.0,0.0,0.0,0.999995033997651,9.486823378757897e-06,1.3113310299485614e-07,5.44954898194061e-08,7.92359366933116e-08,6.420980895336623e-08,6.29106500012183e-08,1.142139608703778e-15,1.10976217070308e-15
3.105595811645309e-08,0.11224594185879143,0.0,0.0,0.0,0.0,0.9999948667685756,9.796521855589799e-06,1.368245389655956e-07,5.812679412514994e-08,8.229315858472456e-08,6.90825574201587e-08,6.728485373143425e-08,1.2742980209644741e-15,1.2727446322140233e-15
3.204345142837344e-08,0.1122459603011073,0.0,0.0,0.0,0.0,0.9999946992572363,1.0106101628550616e-05,1.4259088729254432e-07,6.187476470785206e-08,8.53919507511899e-08,7.416367616381431e-08,7.182576567795088e-08,1.4168745408557506e-15,1.4536739103493552e-15
3.303094474029379e-08,0.11224597876698819,0.0,0.0,0.0,0.0,0.9999945314614452,1.041556267662236e-05,1.4843165135679798e-07,6.573936054945341e-08,8.853276109734462e-08,7.945588076621136e-08,7.653564967242412e-08,1.5703354389871977e-15,1.6539182156469346e-15
3.4018438052214136e-08,0.1122459972567328,0.0,0.0,0.0,0.0,0.9999943633789915,1.0724904978799082e-05,1.5434637481654892e-07,6.972054069145343e-08,9.171599716959315e-08,8.496186956305539e-08,8.141679258832208e-08,1.7351535714313001e-15,1.874907970692015e-15
3.5005931364134485e-08,0.11224601577063845,0.0,0.0,0.0,0.0,0.9999941950076426,1.1034128514086794e-05,1.6033463822476908e-07,7.38182642350141e-08,9.494202953824759e-08,9.068432500092088e-08,8.647150231568839e-08,1.911808347028086e-15,2.1181369954883115e-15
3.5993424676054833e-08,0.1122460343090005,0.0,0.0,0.0,0.0,0.9999940263451476,1.1343233261503357e-05,1.663960559501226e-07,7.80324903410258e-08,9.821119487647896e-08,9.662591487244654e-08,9.170210591728671e-08,2.1007856966103467e-15,2.38516369697779e-15
3.698091798797518e-08,0.11224605287211309,0.0,0.0,0.0,0.0,0.9999938573892382,1.1652219200078427e-05,1.7253027325443677e-07,8.236317823015499e-08,1.0152379888272885e-07,1.0278929348859699e-07,9.711094787836989e-08,2.3025780423771633e-15,2.6776122622791597e-15
3.796841129989553e-08,0.1122460714602688,0.0,0.0,0.0,0.0,0.999993688137629,1.1961086308853417e-05,1.7873696355745247e-07,8.68102871828729e-08,1.0488011901586153e-07,1.0917710277567749e-07,1.0270038846848157e-07,2.517684268531042e-15,2.9971738559195517e-15
3.895590461181588e-08,0.11224609007375894,0.0,0.0,0.0,0.0,0.9999935185880219,1.2269834566881456e-05,1.8501582595790903e-07,9.137377653945791e-08,1.0828040697400839e-07,1.1579197326938238e-07,1.0847280225662517e-07,2.746609695058931e-15,3.345607821824655e-15
3.994339792373623e-08,0.11224610871287363,0.0,0.0,0.0,0.0,0.9999933487381045,1.2578463953227433e-05,1.913665830143314e-07,9.605360569997488e-08,1.117248909137334e-07,1.2263652500452198e-07,1.1443057678181395e-07,2.9898660551237468e-15,3.724742890620874e-15
4.0930891235656576e-08,0.11224612737790202,0.0,0.0,0.0,0.0,0.9999931785855537,1.2886974446967981e-05,1.9778897873348225e-07,1.0084973412423707e-07,1.1521377746155074e-07,1.2971336832132195e-07,1.205761113478583e-07,3.2479714747487903e-15,4.136478392320393e-15
4.1918384547576924e-08,0.11224614606913202,0.0,0.0,0.0,0.0,0.9999930081280348,1.3195366027191536e-05,2.042827767187484e-07,1.0576212133175641e-07,1.1874725356552188e-07,1.3702510460746514e-07,1.2691181591382886e-07,3.5214504533084933e-15,4.5827854741581455e-15
4.290587785949727e-08,0.11224616478685082,0.0,0.0,0.0,0.0,0.999992837363204,1.3503638672998381e-05,2.108477584628939e-07,1.1079072690168195e-07,1.2232548820249633e-07,1.4457432698213145e-07,1.3344011007088563e-07,3.810833844535841e-15,5.065708323435926e-15
4.488086448333797e-08,0.11224620230289901,0.0,0.0,0.0,0.0,0.9999924949021881,1.411982707782267e-05,2.2419047976287209e-07,1.2119643174305134e-07,1.2961682800977765e-07,1.6039556468889844e-07,1.4708418835831496e-07,4.439468946188629e-15,6.149950659286557e-15
4.6658352444794596e-08,0.11224623616079772,0.0,0.0,0.0,0.0,0.9999921856125862,1.467398967703819e-05,2.3644049943010782e-07,1.309586286159744e-07,1.3633348741343932e-07,1.754727468200457e-07,1.6004695449504287e-07,5.065088651242084e-15,7.27304096600296e-15
4.843584040625122e-08,0.11224627010894964,0.0,0.0,0.0,0.0,0.9999918752904896,1.522776660425964e-05,2.489184229907556e-07,1.4109674707514891e-07,1.431971219142053e-07,1.913593945824064e-07,1.7367169015892983e-07,5.750783172586247e-15,8.550026327747156e-15
5.021332836770785e-08,0.11224630414900297,0.0,0.0,0.0,0.0,0.9999915639219853,1.578115773803771e-05,2.616234466575148e-07,1.5161055353118324e-07,1.5020824348190248e-07,2.080704026592387e-07,1.8797274897477827e-07,6.4998761421284076e-15,9.995632587440956e-15
5.1990816329164474e-08,0.1122463382826013,0.0,0.0,0.0,0.0,0.999991251493114,1.6334162957054e-05,2.745548612682819e-07,1.6249981501314235e-07,1.5736726860450118e-07,2.2562061621915997e-07,2.0296452979841358e-07,7.315756739463776e-15,1.162545177886894e-14
5.37683042906211e-08,0.11224637251138248,0.0,0.0,0.0,0.0,0.9999909379898804,1.688678214012285e-05,2.877120378819919e-07,1.7376429916640946e-07,1.646745326932127e-07,2.440248366684991e-07,2.1866146806551276e-07,8.201879462109548e-15,1.3455966162871508e-14
5.5545792252077726e-08,0.1122464068369803,0.0,0.0,0.0,0.0,0.9999906233982586,1.7439015166193368e-05,3.0109441555933104e-07,1.8540377425050656e-07,1.721303023027647e-07,2.6329782652593677e-07,2.3507802844758934e-07,9.161763916505479e-15,1.5504572462989313e-14
5.732328021353435e-08,0.11224644126102452,0.0,0.0,0.0,0.0,0.9999903077042007,1.7990861914351363e-05,3.1470149099463636e-07,1.974180091368874e-07,1.7973478550052665e-07,2.834543135534866e-07,2.5222869861550175e-07,1.0198994617279827e-14,1.7789606292311658e-14
5.910076817499098e-08,0.11224647578514142,0.0,0.0,0.0,0.0,0.9999899908936404,1.854232226382135e-05,3.28532809796488e-07,2.0980677330672124e-07,1.8748814058695987e-07,3.0450899422516605e-07,2.7012798398934035e-07,1.1317220790304716e-14,2.033036677907345e-14
6.08782561364476e-08,0.11224651041095385,0.0,0.0,0.0,0.0,0.9999896729524971,1.9093396093968532e-05,3.4258795908670987e-07,2.225698368486782e-07,1.9539048349766638e-07,3.2647653666604316e-07,2.8879040327709403e-07,1.252015617787007e-14,2.314714138655059e-14
6.265574409790422e-08,0.112246545140082,0.0,0.0,0.0,0.0,0.9999893538666814,1.9644083284300802e-05,3.568665611905151e-07,2.357069704567319e-07,2.0344189411428223e-07,3.4937158315295995e-07,3.082304846661357e-07,1.381157884865992e-14,2.6261230928602237e-14
6.443323205936085e-08,0.11224657997414317,0.0,0.0,0.0,0.0,0.999989033622097,2.0194383714470656e-05,3.7136826825173855e-07,2.492179454279844e-07,2.1164242165026963e-07,3.732087522436439e-07,3.2846276256817936e-07,1.5195331011161797e-14,2.969497477940404e-14
6.621072002081748e-08,0.1122466149147523,0.0,0.0,0.0,0.0,0.9999887122046446,2.0744297264277155e-05,3.860927576599426e-07,2.631025336605182e-07,2.199920892248143e-07,3.980026405796892e-07,3.4950177484997753e-07,1.667531882819275e-14,3.347177627808281e-14
6.79882079822741e-08,0.11224664996352174,0.0,0.0,0.0,0.0,0.9999883896002218,2.129382381366781e-05,4.0103972817760223e-07,2.77360507651277e-07,2.2849089773662432e-07,4.237678244083208e-07,3.7136206048287593e-07,1.8255512231334104e-14,3.7616128327774614e-14
6.976569594373073e-08,0.11224668512206207,0.0,0.0,0.0,0.0,0.9999880657947291,2.1842963242740445e-05,4.162088966568993e-07,2.919916404939749e-07,2.3713882914809464e-07,4.505188608673146e-07,3.94058157545133e-07,1.9939944735699754e-14,4.215363918875105e-14
7.154318390518735e-08,0.11224672039198134,0.0,0.0,0.0,0.0,0.9999877407740674,2.2391715431745052e-05,4.3159999524770505e-07,3.069957058770357e-07,2.4593584927826226e-07,4.782702890726197e-07,4.176046015181242e-07,2.1732713255095494e-14,4.7111058464617016e-14
7.332067186664398e-08,0.11224675577488602,0.0,0.0,0.0,0.0,0.9999874145241426,2.294008026108562e-05,4.4721276902035333e-07,3.2237247808156184e-07,2.548819101809471e-07,5.07036631039368e-07,4.42015923830723e-07,2.3637977916936196e-14,5.2516303280677016e-14
7.50981598281006e-08,0.11224679127238052,0.0,0.0,0.0,0.0,0.9999870870308653,2.3488057611321854e-05,4.63046973944225e-07,3.3812173197932927e-07,2.6397695216706107e-07,5.368323924599663e-07,4.6730665061657227e-07,2.565996187641067e-14,5.839848465358361e-14
7.865313575101386e-08,0.11224686261754775,0.0,0.0,0.0,0.0,0.9999864282579263,2.4582849397509562e-05,4.953787462245635e-07,3.7073678728324124e-07,2.826136913177297e-07,5.995701183888955e-07,5.20584389846332e-07,3.007129431905642e-14,7.171623061444558e-14
8.185261408163578e-08,0.11224692723615547,0.0,0.0,0.0,0.0,0.9999858309688083,2.5566835631567643e-05,5.25232355546583e-07,4.0136197798550607e-07,2.998954879630434e-07,6.596998941826164e-07,5.716875019420887e-07,3.448432404587414e-14,8.56507543574845e-14
8.504136417994933e-08,0.11224699203223332,0.0,0.0,0.0,0.0,0.9999852314566489,2.6546271477361905e-05,5.556962595033494e-07,4.330818007116876e-07,3.1759830942572405e-07,7.231702922919184e-07,6.256785586769733e-07,3.932699231749277e-14,1.0158339570484744e-13
8.823011427826288e-08,0.11224705723100754,0.0,0.0,0.0,0.0,0.9999846276446149,2.7524457774329158e-05,5.868681747427062e-07,4.659956542818154e-07,3.357787066853314e-07,7.902603097384794e-07,6.828074409242032e-07,4.4639992585894833e-14,1.197719679099566e-13
9.141886437657642e-08,0.11224712284166559,0.0,0.0,0.0,0.0,0.9999840194517534,2.8501393840419438e-05,6.187469395493022e-07,5.001022657601799e-07,3.544360491644957e-07,8.610530381244605e-07,7.431576115552547e-07,5.045057590421784e-14,1.4044527016472643e-13
9.460761447488997e-08,0.11224718887337996,0.0,0.0,0.0,0.0,0.9999834067972229,2.9477078995358312e-05,6.51331412851574e-07,5.35400368144969e-07,3.73569676980897e-07,9.35631433754126e-07,8.068124201742981e-07,5.6786627712075304e-14,1.6384712704062252e-13
9.779636457320352e-08,0.11224725533530756,0.0,0.0,0.0,0.0,0.9999827896002969,3.045151256067631e-05,6.846204673859553e-07,5.718887003346136e-07,3.931789077972971e-07,1.0140783197530707e-06,8.7385509841213e-07,6.367666426831686e-14,1.9023691547001046e-13
9.999999999999998e-08,0.11224732223659005,0.0,0.0,0.0,0.0,0.9999823603802859,3.112417837296918e-05,7.080365006775339e-07,5.97799345930373e-07,4.070077095288479e-07,1.0705940408063681e-06,9.222091477380234e-07,6.877708512029191e-14,2.1036360941512547e-13
1.0098511467151707e-07,0.11224732223659005,0.0,0.0,0.0,0.0,0.9999821677803679,3.142469385973795e-05,7.186129849821858e-07,6.095660070944916e-07,4.132630415503188e-07,1.0964763873360557e-06,9.443687564897188e-07,7.114982904603905e-14,2.1989009787391307e-13
1.0417386476983062e-07,0.1122473895863542,0.0,0.0,0.0,0.0,0.99998154125695,3.23966222177705e-05,7.533078531455737e-07,6.484310390238558e-07,4.3382136388226165e-07,1.182908196554529e-06,1.0184363805582878e-06,7.923588910018575e-14,2.530987612431398e-13
1.0736261486814417e-07,0.11224745739371149,0.0,0.0,0.0,0.0,0.9999809099496817,3.3367296961892537e-05,7.887039623424364e-07,6.884825525229085e-07,4.548531488697916e-07,1.2734561767623517e-06,1.0961408304606939e-06,8.796523143381944e-14,2.9017216198016995e-13
1.1055136496645772e-07,0.11224752566775856,0.0,0.0,0.0,0.0,0.9999802737783267,3.4336717421142416e-05,8.248002038591777e-07,7.297193097600172e-07,4.7635766117905996e-07,1.3682026268517893e-06,1.177564837836613e-06,9.736885935911893e-14,3.314372764410346e-13
1.1692886516308483e-07,0.11224766365223311,0.0,0.0,0.0,0.0,0.9999789865230483,3.6271792810946774e-05,8.990886454088963e-07,8.157436327669337e-07,5.207818871505264e-07,1.570619479288239e-06,1.3519018022737656e-06,1.1832604477773627e-13,4.279425096238857e-13
1.2266861534004922e-07,0.1122477895252883,0.0,0.0,0.0,0.0,0.9999778105558165,3.800906431672207e-05,9.683315434608555e-07,8.972067560767794e-07,5.623728949822333e-07,1.767976361316377e-06,1.5223532465279434e-06,1.3981708260103278e-13,5.327957089283136e-13
1.284083655170136e-07,0.1122479170512012,0.0,0.0,0.0,0.0,0.9999766175870004,3.974226159543245e-05,1.0398255398092828e-06,9.82491078532619e-07,6.054838000240051e-07,1.9802102197698276e-06,1.7061367001756846e-06,1.640027503293722e-13,6.571845183184973e-13
1.34148115693978e-07,0.11224804628247516,0.0,0.0,0.0,0.0,0.9999754071533704,4.1471380807141323e-05,1.1135640686324354e-06,1.0715895853797842e-06,6.501101049111361e-07,2.2077962745287875e-06,1.9037298603820118e-06,1.9108565988960688e-13,8.037312045891863e-13
1.3988786587094239e-07,0.11224817727145682,0.0,0.0,0.0,0.0,0.999974178793099,4.319641813429235e-05,1.1895405189869681e-06,1.1644953198253977e-06,6.962472684014399e-07,2.451208347997791e-06,2.115608997587316e-06,2.2127459908225107e-13,9.752899073808891e-13
1.4562761604790678e-07,0.11224831007032836,0.0,0.0,0.0,0.0,0.9999729320457746,4.491736978223212e-05,1.267748231038894e-06,1.2612013824263843e-06,7.438907094406343e-07,2.7109188549600498e-06,2.34224894176739e-06,2.547844614092294e-13,1.1749579608774611e-12
1.5710711640183556e-07,0.11224858130565885,0.0,0.0,0.0,0.0,0.9999703815554779,4.834700097949849e-05,1.4308305486340662e-06,1.4659871774031337e-06,8.436779105438068e-07,3.2811177238584474e-06,2.841703295304167e-06,3.326566356127418e-13,1.672297013871883e-12
1.6737182419948255e-07,0.11224883048356733,0.0,0.0,0.0,0.0,0.9999680341399595,5.139982184375731e-05,1.5841462295708573e-06,1.6619081052573993e-06,9.379616013315923e-07,3.850845964537422e-06,3.3429880142485567e-06,4.157911809851383e-13,2.2482860136646465e-12
1.7763653199712955e-07,0.1122490862416449,0.0,0.0,0.0,0.0,0.9999656209328048,5.443951881154295e-05,1.7444936609556123e-06,1.8698801397196658e-06,1.036990887128101e-06,4.479870315050754e-06,3.898686605817235e-06,5.131045442252397e-13,2.973738674831333e-12
1.8790123979477655e-07,0.11224934887247746,0.0,0.0,0.0,0.0,0.9999631393522973,5.74660710557264e-05,1.9118329338251007e-06,2.0898657685130136e-06,1.1407382882543804e-06,5.170841541429623e-06,4.5114624207191974e-06,6.260326466578932e-13,3.87648538372888e-12
1.9816594759242355e-07,0.11224961866691106,0.0,0.0,0.0,0.0,0.999960586832113,6.0479458023465965e-05,2.0861236159302692e-06,2.321828018551772e-06,1.2491759664564623e-06,5.926395128306204e-06,5.1839631815009344e-06,7.560683769266147e-13,4.987776891329574e-12
2.0843065539007055e-07,0.11224989591401385,0.0,0.0,0.0,0.0,0.9999579608215325,6.347965944554734e-05,2.2673247514268957e-06,2.565730444734782e-06,1.362275731860535e-06,6.749151071322208e-06,5.9188207772737164e-06,9.047602863311759e-13,6.342516956423575e-12
2.2896007098536457e-07,0.11225047391351795,0.0,0.0,0.0,0.0,0.9999524782055355,6.944042604955802e-05,2.6502919768563575e-06,3.0892126178277095e-06,1.60234701332137e-06,8.606671315649481e-06,7.586053665571539e-06,1.2645773034176727e-12,9.941660745255388e-12
2.4642255494556284e-07,0.11225099163381339,0.0,0.0,0.0,0.0,0.9999475602830501,7.446901006838946e-05,2.997419535413207e-06,3.571758367620531e-06,1.8209672853950704e-06,1.0421896566507243e-05,9.22426639705172e-06,1.6445011528567258e-12,1.4163229680667464e-11
2.638850389057611e-07,0.112251534784723,0.0,0.0,0.0,0.0,0.9999423955947919,7.945916950374815e-05,3.363969563478826e-06,4.088384454041299e-06,2.05268308693876e-06,1.246663578444306e-05,1.10781184909551e-05,2.101555363037301e-12,1.972913819766395e-11
2.8134752286595934e-07,0.11225210473437748,0.0,0.0,0.0,0.0,0.9999369720684862,8.441081398677895e-05,3.7497253721646073e-06,4.638925980381142e-06,2.2973453638901032e-06,1.475330524488496e-05,1.3160075322685702e-05,2.6448834054427025e-12,2.694598043946295e-11
2.988100068261576e-07,0.11225270283470369,0.0,0.0,0.0,0.0,0.9999312777749064,8.932385608852799e-05,4.154466200442174e-06,5.223221778737337e-06,2.5548022811847334e-06,1.729417886733918e-05,1.5482457471216787e-05,3.284013417177537e-12,3.616640276234813e-11
3.1627249078635584e-07,0.1122533304211514,0.0,0.0,0.0,0.0,0.9999253009306063,9.419821144548555e-05,4.577967292510954e-06,5.841114251403783e-06,2.8248992702332864e-06,2.0101385416928407e-05,1.8057438020464826e-05,4.0288393643289194e-12,4.7792840080267075e-11
3.337349747465541e-07,0.11225398881237013,0.0,0.0,0.0,0.0,0.9999190299005979,9.903379888310523e-05,5.019999987059746e-06,6.492449212791679e-06,3.1074790709264495e-06,2.3186905751474336e-05,2.0897039914720275e-05,4.889602161963099e-12,6.228131531400188e-11
3.5119745870675234e-07,0.11225467930995137,0.0,0.0,0.0,0.0,0.9999124532009861,0.00010383054053740729,5.480331803658737e-06,7.177075731980938e-06,3.4023817817147214e-06,2.6562570115249248e-05,2.401313335501074e-05,5.87687084834782e-12,8.014527274140431e-11
3.686599426669506e-07,0.11225540319812335,0.0,0.0,0.0,0.0,0.9999055595015497,0.00010858836197436109,5.958726526278475e-06,7.894845976018307e-06,3.7094449185051697e-06,3.0240055487273683e-05,2.7417433243849994e-05,7.001523788588296e-12,1.0195945001101539e-10
3.8612242662714884e-07,0.11225616174348746,0.0,0.0,0.0,0.0,0.9998983376282724,0.00011330719230705067,6.4549442918217165e-06,8.645615054061053e-06,4.028503473798361e-06,3.4230882979691936e-05,3.112149668205491e-05,8.274729848354164e-12,1.283637679852995e-10
4.035849105873471e-07,0.11225695619473858,0.0,0.0,0.0,0.0,0.9998907765658082,0.00011798696431042423,6.968741685884152e-06,9.429240862474795e-06,4.359389974104766e-06,3.8546415290420135e-05,3.51367205238534e-05,9.707929648284075e-12,1.6006723421356394e-10
4.2104739454754534e-07,0.11225778778240958,0.0,0.0,0.0,0.0,0.9998828654598934,0.00012262761453354687,7.499871841010278e-06,1.0245583931007993e-05,4.701934539965466e-06,4.319785421251989e-05,3.947433898812299e-05,1.1312816942677886e-11,1.9785184515566523e-10
4.385098785077436e-07,0.11225865771860959,0.0,0.0,0.0,0.0,0.9998745936196918,0.00012722908340919041,8.048084535296928e-06,1.1094507270159698e-05,5.0559649507821406e-06,4.819623820487156e-05,4.414542132809001e-05,1.3101319993157502e-11,2.4257648060627747e-10
4.5597236246794183e-07,0.11225956719677689,0.0,0.0,0.0,0.0,0.9998659505200824,0.0001317913153606714,8.61312629339616e-06,1.1975876219844265e-05,5.421306712153054e-06,5.355244002472935e-05,4.9160869562179515e-05,1.5085583018735805e-11,2.9518077847517e-10
4.734348464281401e-07,0.11226051739143446,0.0,0.0,0.0,0.0,0.9998569258038755,0.0001363142589058128,9.194740491647667e-06,1.2889558299454554e-05,5.797783123933812e-06,5.927716442438738e-05,5.453141626993732e-05,1.72779478690733e-11,3.5668898160734427e-10
4.908973303883383e-07,0.11226150945795671,0.0,0.0,0.0,0.0,0.9998475092839608,0.00014079786675792361,9.792667466270573e-06,1.3835423059438177e-05,6.185215349866869e-06,6.53809459141279e-05,6.026762245416522e-05,1.9690935760942928e-11,4.2821374584391013e-10
5.083598143485366e-07,0.11226254453234202,0.0,0.0,0.0,0.0,0.9998376909453874,0.00014524209592367156,1.040664462329078e-05,1.4813341934502047e-05,6.5834224899710005e-06,7.187414659444551e-05,6.637987547093405e-05,2.2337229049601456e-11,5.109599004137359e-10
5.258222983087348e-07,0.11226362373099409,0.0,0.0,0.0,0.0,0.9998274609473694,0.0001496469077977486,1.1036406550376828e-05,1.5823188098553183e-05,6.992221655317259e-06,7.876695405932e-05,7.287838702945269e-05,2.522965330022504e-11,6.062281508074501e-10
5.432847822689331e-07,0.11226474815051063,0.0,0.0,0.0,0.0,0.999816809625218,0.00015401226825422558,1.1681685131297326e-05,1.6864836321477186e-05,7.411428044326401e-06,8.606937937241344e-05,7.97731912643928e-05,2.838115955072025e-11,7.154187153031346e-10
5.607472662291313e-07,0.11226591886748157,0.0,0.0,0.0,0.0,0.9998057274921959,0.0001583381477345004,1.2342209662881428e-05,1.7938162827859313e-05,7.840855020507843e-06,9.379125511805117e-05,8.707414288244378e-05,3.180480655379967e-11,8.400348859692053e-10
5.782097501893296e-07,0.11226713693829506,0.0,0.0,0.0,0.0,0.9997942052412951,0.00016262452133173963,1.3017706973896188e-05,1.9043045157754516e-05,8.280314192039578e-06,0.00010194223352914541,9.479091538469806e-05,3.5513743327637165e-11,9.816865055357208e-10
5.956722341495278e-07,0.11226840339895301,0.0,0.0,0.0,0.0,0.9997822337469348,0.00016687136887172114,1.3707901545618749e-05,2.017936202960981e-05,8.729615493203138e-06,0.00011053178469385634,0.0001029329993664785,3.952119209206396e-11,1.1420933514717913e-09
6.131347181097261e-07,0.11226971926489485,0.0,0.0,0.0,0.0,0.9997698040665763,0.0001710786749899929,1.4412515634249229e-05,2.1346993205436713e-05,9.188567267328562e-06,0.00011956919484264627,0.0001115097008964479,4.3840431164358394e-11,1.3230884190179501e-09
6.305972020699243e-07,0.11227108553083096,0.0,0.0,0.0,0.0,0.9997569074422575,0.0001752464292052667,1.5131269395156273e-05,2.2545819358330528e-05,9.656976351044594e-06,0.00012906356471729062,0.00012053013997660186,4.8484778060475726e-11,1.5266210950806156e-09
6.480596860301226e-07,0.11227250317058522,0.0,0.0,0.0,0.0,0.9997435353020405,0.00017937462598896774,1.586388100870021e-05,2.3775721942431924e-05,1.0134648159874971e-05,0.00013902380802346398,0.0001300032490845567,5.346757320429188e-11,1.7547602152672787e-09
6.655221699903208e-07,0.11227397313694715,0.0,0.0,0.0,0.0,0.9997296792613759,0.00018346326483086674,1.6610066807407495e-05,2.5036583065424537e-05,1.062138677518363e-05,0.00014945864996838263,0.00013993777179944076,5.880216369239924e-11,2.0096969965695944e-09
6.829846539505191e-07,0.11227549636153358,0.0,0.0,0.0,0.0,0.999715331124378,0.0001875123503007271,1.7369541404424116e-05,2.6328285363657427e-05,1.111699503231776e-05,0.00016037662588485064,0.00015034226151271988,6.450188703806637e-11,2.293747838526324e-09
7.004471379107173e-07,0.11227707375465976,0.0,0.0,0.0,0.0,0.9997004828850139,0.00019152189210590548,1.8142017823185124e-05,2.765071187997851e-05,1.1621274609782208e-05,0.00017178607994293714,0.0001612250802251839,7.05800556807084e-11,2.6093569859814745e-09
7.179096218709156e-07,0.11227870620522076,0.0,0.0,0.0,0.0,0.9996851267282028,0.00019549190514484715,1.892720762814751e-05,2.9003745944362313e-05,1.2134026119365769e-05,0.00018369516395046122,0.00017259439743118308,7.70499418394677e-11,2.9590990469016994e-09
7.353721058311138e-07,0.11228039458058267,0.0,0.0,0.0,0.0,0.9996692550308249,0.00019942240955642593,1.972482105640499e-05,3.038727105741265e-05,1.2655049197164646e-05,0.00019611183624336512,0.00018445818909107955,8.3924762057215e-11,3.345681359045529e-09
7.528345897913121e-07,0.1122821397264833,0.0,0.0,0.0,0.0,0.9996528603626393,0.00020331343076507993,2.0534567150049008e-05,3.180117077681668e-05,1.3184142595400541e-05,0.0002090438606669361,0.0001968242366928138,9.121766246082111e-11,3.771946199629031e-09
7.702970737515103e-07,0.11228394246694395,0.0,0.0,0.0,0.0,0.9996359354871124,0.0002071649995217037,2.1356153889165456e-05,3.3245328606823085e-05,1.3721104274903968e-05,0.0002224988056487226,0.00020970012640339537,9.894170486885049e-11,4.240872832479784e-09
7.877595577117086e-07,0.11228580360419041,0.0,0.0,0.0,0.0,0.999618473362151,0.00021097715194026177,2.2189288325333264e-05,3.4719627890813234e-05,1.4265731498154685e-05,0.00023648404336389792,0.00022309324831101425,1.0710985239854084e-10,4.7555793875399274e-09
8.052220416719068e-07,0.1122877239185849,0.0,0.0,0.0,0.0,0.9996004671407451,0.00021474992953009377,2.30336767154704e-05,3.622395170703093e-05,1.4817820922790326e-05,0.00025100674899372134,0.00023701079575835313,1.1573495539020618e-10,5.31932456795074e-09
8.226845256321051e-07,0.11228970416856766,0.0,0.0,0.0,0.0,0.999581910171517,0.00021848337922388624,2.3889024655881328e-05,3.775818276753187e-05,1.5377168695485205e-05,0.0002660739000776389,0.00025145976476758015,1.2482973879490319e-10,5.935509180332274e-09
8.401470095923033e-07,0.1122917450906093,0.0,0.0,0.0,0.0,0.9995627959991757,0.0002221775534012947,2.475503721637392e-05,3.9322203320409636e-05,1.5943570546087063e-05,0.0002816922759594541,0.0002664469535574083,1.344067892177683e-10,6.6076774842549455e-09
