Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41)
1.65584129522857e-07,0.11224878662222529,0.0,0.0,0.0,0.0,0.9999684476213169,5.086908779340603e-05,1.5569387816161307e-06,1.6269189418817897e-06,9.21200069669267e-07,3.7474337747913115e-06,3.251848109633734e-06,4.0033247127547605e-13,5.352245911197003e-13,1.623318969790318e-12,1.0763462506027494e-18,3.416204145150873e-20,1.3740382013559528e-22,3.732700327854931e-22,7.172269855431496e-20,5.640807231567592e-20
1.74408658459108e-07,0.11224900508844947,0.0,0.0,0.0,0.0,0.9999663870441304,5.348506163920172e-05,1.6933156739486118e-06,1.8031838940943165e-06,1.0053410975735527e-06,4.2755139518863e-06,3.717914956622845e-06,4.808890470389927e-13,6.580039480309892e-13,2.097848891295514e-12,1.3909959139932182e-18,4.828966307535182e-20,1.9422686620163152e-22,5.272892592710605e-22,1.0567489417515881e-19,8.4443501737718e-20
1.8323318739535898e-07,0.11224922856635873,0.0,0.0,0.0,0.0,0.9999642765321748,5.6091325332127126e-05,1.8348694571582326e-06,1.988336488041985e-06,1.0929756484126877e-06,4.848763119442384e-06,4.2255489108486645e-06,5.726469021998743e-13,8.012068019234043e-13,2.6782964608591406e-12,1.7758794188659093e-18,6.715920919690644e-20,2.701225396386327e-22,7.328857213995269e-22,1.528117412129867e-19,1.2403241617854812e-19
2.0088224526786096e-07,0.11224969129718673,0.0,0.0,0.0,0.0,0.9999598991748102,6.127466990433704e-05,2.1334051930457807e-06,2.3852104017160105e-06,1.278654759160032e-06,6.137473267674755e-06,5.372254269555094e-06,7.935362256996453e-13,1.1581004480182157e-12,4.227550563052669e-12,2.8031681729884336e-18,1.2444664095702052e-19,5.005398319008421e-22,1.3565474500308483e-21,3.0420730030782714e-19,2.545742674071788e-19
2.1676639735311274e-07,0.11225012674302477,0.0,0.0,0.0,0.0,0.9999557724687873,6.590634122034694e-05,2.419532984862544e-06,2.772558693739336e-06,1.4575353246544912e-06,7.46853896017173e-06,6.5632741968939225e-06,1.0403406865152966e-12,1.5734161545312253e-12,6.176505732408733e-12,4.095504367392336e-18,2.0780197540582319e-19,8.358056440655375e-22,2.2631736554244305e-21,5.384348157919715e-19,4.627445552208062e-19
2.3265054943836453e-07,0.11225058127809798,0.0,0.0,0.0,0.0,0.9999514588140568,7.050635222320152e-05,2.722027938624831e-06,3.188344189069145e-06,1.6474555451161779e-06,8.971796899927185e-06,7.91493307413702e-06,1.3388829738183367e-12,2.0945765995728325e-12,8.795612488623074e-12,5.832224936322748e-18,3.3525872492004046e-19,1.3484531369425566e-21,3.648377690811108e-21,9.161644022276617e-19,8.079952580232554e-19
2.485347015236163e-07,0.11225105595282506,0.0,0.0,0.0,0.0,0.9999469489417837,7.5074631268623e-05,3.0407325224172446e-06,3.6324376079497152e-06,1.8483070499787879e-06,1.0656773723571289e-05,9.436797959023921e-06,1.695506386386125e-12,2.7393247235440248e-12,1.2249344680772771e-11,8.122396924143e-18,5.249454615909333e-19,2.1113978642211856e-21,5.7083989686084794e-21,1.5063459447469181e-18,1.3622654065064894e-18
2.644188536088681e-07,0.1122515518069219,0.0,0.0,0.0,0.0,0.9999422336775766,7.961110856822931e-05,3.3754863430140652e-06,4.104712418480434e-06,2.0599795196939183e-06,1.253290215568279e-05,1.1138340223229081e-05,2.116840605211989e-12,3.5270598905192416e-12,1.6728829545649154e-11,1.1092762362840465e-17,8.0061080638963935e-19,3.2201599879343587e-21,8.700134868100555e-21,2.4033804549894878e-18,2.227208959207117e-18
2.8030300569411987e-07,0.1122520698692156,0.0,0.0,0.0,0.0,0.9999373039432299,8.411571626953827e-05,3.7261261884401127e-06,4.605044737482374e-06,2.2823607165899917e-06,1.4609519230384349e-05,1.3028933834243428e-05,2.6097899959359287e-12,4.478882334641742e-12,2.2454254469476413e-11,1.4889334332612007e-17,1.1928750756378828e-18,4.797898576699046e-21,1.2954601919213522e-20,3.734013042414928e-18,3.5435514448097225e-18
2.9618715777937166e-07,0.11225261115744938,0.0,0.0,0.0,0.0,0.9999321507584359,8.858838853503184e-05,4.092486080037027e-06,5.133313231554328e-06,2.5153365096411553e-06,1.6895864533408648e-05,1.5117853665548543e-05,3.1815218843278753e-12,5.617634171506847e-12,2.967733576977222e-11,1.9679034153078524e-17,1.740675061080622e-18,7.001222711972503e-21,1.8892482431269972e-20,5.66550746995685e-18,5.502630637047133e-18
3.1207130986462344e-07,0.1122531766781057,0.0,0.0,0.0,0.0,0.999926765242475,9.302906162022817e-05,4.474397325503476e-06,5.689399018371863e-06,2.7587909015652476e-06,1.9401078468907993e-05,1.7414273830841187e-05,3.839454833365562e-12,6.967937017350031e-12,3.8683842955129786e-11,2.56513653665515e-17,2.4928955480708712e-18,1.0026753685599491e-20,2.7041634818903894e-20,8.415240891878784e-18,8.36043233496364e-18
3.279554619498752e-07,0.11225376742622055,0.0,0.0,0.0,0.0,0.9999211386158776,9.743767395067318e-05,4.871688569045464e-06,6.27318556829072e-06,3.012606062139575e-06,2.2134200554320335e-05,1.992726604170833e-05,4.591246915856164e-12,8.556226348379358e-12,4.9796175501769983e-11,3.302012254958587e-17,3.5102055801804615e-18,1.411851071629649e-20,3.805680463087777e-20,1.2261861328726735e-17,1.2454500192950758e-17
3.43839614035127e-07,0.11225438438520521,0.0,0.0,0.0,0.0,0.9999152622020584,0.00010181416619779579,5.284185842660744e-06,6.884558606307892e-06,3.2766623636129036e-06,2.510416774277998e-05,2.266579799227461e-05,5.444783977479882e-12,1.0410782555154237e-11,6.337598593753924e-11,4.202513083504386e-17,4.867124822339363e-18,1.9576222149975035e-20,5.274183267889786e-20,1.7558134983689563e-17,1.8224098840427608e-17
3.597237661203788e-07,0.11225502852667014,0.0,0.0,0.0,0.0,0.99990912742892,0.0001061584813535654,5.711712621869049e-06,7.523406014431928e-06,3.5508384148504877e-06,2.831981277310364e-05,2.5638731774154555e-05,6.408167918591307e-12,1.2561758579194749e-11,7.982684424912877e-11,5.293401283934829e-17,6.654324824731838e-18,2.6764581471308527e-20,7.207431679642434e-20,2.474562740230445e-17,2.6234055893450405e-17
3.7560791820563057e-07,0.11225570081025411,0.0,0.0,0.0,0.0,0.999902725830424,0.00011047056480388325,6.1540898842480945e-06,8.18961773452315e-06,3.835011095780524e-06,3.178986254926148e-05,2.8854822321974134e-05,7.489705000347769e-12,1.504120412630568e-11,9.959693841956846e-11,6.604397955116166e-17,8.981170622028691e-18,3.6123469979473373e-20,9.723284283541814e-20,3.437136350913681e-17,3.7202730576275594e-17
3.9149207029088235e-07,0.11225640218345592,0.0,0.0,0.0,0.0,0.9998960490481318,0.00011475036440063309,6.611136168365446e-06,8.883085671667314e-06,4.129055594493712e-06,3.552293655162636e-05,3.232271588933296e-05,8.697894163056344e-12,1.7883086511550448e-11,1.2318180641291453e-10,8.168364207583223e-17,1.1978522280522673e-17,4.817922500208831e-20,1.2962705749081867e-19,4.710660631079178e-17,5.203458366903903e-17
4.0737622237613413e-07,0.1122571335814696,0.0,0.0,0.0,0.0,0.9998890888327073,0.00011899783053232806,7.082667633433527e-06,9.603703598138435e-06,4.432845446606847e-06,3.952754528113332e-05,3.6050948556660046e-05,1.0041415379382835e-11,2.1123308135935528e-11,1.5112709475505604e-10,1.0021484101854573e-16,1.5801809885821104e-17,6.355700793463237e-20,1.7093058929414227e-19,6.376789388938947e-17,7.185784940560115e-17
4.232603744613859e-07,0.11225789592702361,0.0,0.0,0.0,0.0,0.999881837045391,0.0001232129161932956,7.568498121145772e-06,1.0351367058002257e-05,4.7462525753677955e-06,4.381208873700479e-05,4.0047944773073066e-05,1.1529118058537348e-11,2.4799720557726064e-11,1.8403133877378287e-10,1.2203449023225767e-16,2.06343855387067e-17,8.299428645119667e-20,2.2311690308674386e-19,8.534047547392199e-17,9.806783825301276e-17
4.391445265466377e-07,0.11225869013022424,0.0,0.0,0.0,0.0,0.9998742856594325,0.00012739557705133937,8.068439219796131e-06,1.112597327241727e-05,5.06914733232136e-06,4.838485492920004e-05,4.43220159335024e-05,1.3170009488339431e-11,2.8952135162843007e-11,2.2254875943263336e-10,1.4757643157117271e-16,2.6691162507270453e-17,1.0735547168491945e-19,2.8849831664654398e-19,1.1300428116836118e-16,1.3237642232207205e-16
4.7091283071714126e-07,0.11226037768598464,0.0,0.0,0.0,0.0,0.9998582525528821,0.00013566346078799313,9.1098887337735e-06,1.2755610674136158e-05,5.742873535563101e-06,5.8427639040336715e-05,5.3734055203918243e-05,1.6948108230322448e-11,3.885405234950292e-11,3.193353201361679e-10,2.117583905262788e-16,4.3518959973734407e-17,1.7503918228681246e-19,4.700483522292768e-19,1.9247960357736846e-16,2.340828313921211e-16
4.995043044705944e-07,0.11226201430578026,0.0,0.0,0.0,0.0,0.9998427199471157,0.00014299327562090986,1.0093517645573807e-05,1.4313428513502253e-05,6.380343513372132e-06,6.853266844506955e-05,6.323350385861429e-05,2.096549082633363e-11,4.983341161327017e-11,4.334429766315102e-10,2.8742669981970936e-16,6.579843020053151e-17,2.646502803406455e-19,7.102613120950204e-19,3.017371242558e-16,3.791321780398511e-16
5.280957782240476e-07,0.11226376770560689,0.0,0.0,0.0,0.0,0.9998260970726615,0.00015021747363472716,1.1119838823832847e-05,1.595700927313308e-05,7.046469873334954e-06,7.969516680181231e-05,7.375462437443467e-05,2.5625293253617327e-11,6.306416504756889e-11,5.787542182703127e-10,3.8378732082262327e-16,9.727837627379167e-17,3.9126697339337115e-19,1.0494784498697364e-18,4.613131775376082e-16,5.9830508462644335e-16
5.566872519775008e-07,0.11226564271812778,0.0,0.0,0.0,0.0,0.9998083413424486,0.00015733590125998915,1.2187680904048336e-05,1.768580201249518e-05,7.740445520665058e-06,9.19592382127547e-05,8.53416270993789e-05,3.098425585277254e-11,7.88495337937327e-11,7.614683825503967e-10,5.049513237399143e-16,1.409471579301401e-16,5.669088647750964e-19,1.519786132893613e-18,6.895871270215634e-16,9.223375845454252e-16
5.85278725730954e-07,0.11226764403176918,0.0,0.0,0.0,0.0,0.9997894114458507,0.0001643484377925114,1.3295854442885566e-05,1.9499266149473494e-05,8.461450536895174e-06,0.00010536770597402792,9.803743541567714e-05,3.7099879438603835e-11,9.75130146719201e-11,9.885927340149328e-10,6.555655593886676e-16,2.0052359188873941e-16,8.065335596271425e-19,2.1610931231876807e-18,1.0100752089335536e-15,1.3920789137278105e-15
6.138701994844072e-07,0.11226977618993575,0.0,0.0,0.0,0.0,0.9997692673687509,0.00017125499636410984,1.4443153344566117e-05,2.1396869838047998e-05,9.208653138230241e-06,0.00011996209135746855,0.00011188366566897053,4.403022168568233e-11,1.1939803265444418e-10,1.2679939398332417e-09,8.408467960252596e-16,2.805806168824886e-16,1.1285340634749716e-18,3.0224501569145402e-18,1.4524504824428171e-15,2.061014467681198e-15
6.424616732378604e-07,0.11227204358797586,0.0,0.0,0.0,0.0,0.9997478704120092,0.0001780555248415934,1.562835632107575e-05,2.3378088389629223e-05,9.981210664229687e-06,0.0001357825939754934,0.00012692060865812483,5.1833698044355433e-11,1.4486748094600573e-10,1.6084484302072687e-09,1.0666151166687584e-15,3.8668134541258915e-16,1.5552860018551524e-18,4.163502420752126e-18,2.053684938520191e-15,2.9982376303205465e-15
6.710531469913136e-07,0.11227445047196091,0.0,0.0,0.0,0.0,0.9997251832083139,0.00018475000665267612,1.6850228383009803e-05,2.54424027405618e-05,1.0778270590989618e-05,0.00015286807374165434,0.0001431872126977789,6.056888676916359e-11,1.7430316461980666e-10,2.0196913628555916e-09,1.3393263907330203e-15,5.255250527952664e-16,2.1137348094046926e-18,5.656045070880064e-18,2.8593179116037756e-15,4.291907656794957e-15
6.996446207447668e-07,0.1122770009367522,0.0,0.0,0.0,0.0,0.9997011697373559,0.00019133846153545942,1.8107522357616795e-05,2.7589297969102442e-05,1.1598971567402024e-05,0.00017125603450048694,0.0001607210683241002,7.029433932074999e-11,2.081051546073092e-10,2.51246394645948e-09,1.6661036574140019e-15,7.051043519759948e-16,2.8360279096640603e-18,7.585697857548979e-18,3.924852702460058e-15,6.053242557121486e-15
7.253769471228746e-07,0.11227942237834018,0.0,0.0,0.0,0.0,0.9996783949804897,0.0001971774640189411,1.926833327678626e-05,2.959168694430009e-05,1.235709735642865e-05,0.00018894871281145947,0.00017761500197581564,7.994214866816531e-11,2.426049353851361e-10,3.0353915415365612e-09,2.0128783809758596e-15,9.093360603569274e-16,3.657476499192418e-18,9.77944181511115e-18,5.161143674365685e-15,8.15234365045809e-15
7.511092735009825e-07,0.11228196608285161,0.0,0.0,0.0,0.0,0.9996544935382095,0.0002029306975125978,2.04558939301316e-05,3.16601790855961e-05,1.3133030227210544e-05,0.00020775106925344786,0.00019559021054422595,9.048160019413689e-11,2.8129548966301615e-10,3.643250051376584e-09,2.41597474879081e-15,1.1622237185615264e-15,4.6746261968513436e-18,1.24949083790857e-17,6.719914588123287e-15,1.0865979228507003e-14
7.768415998790903e-07,0.11228463471623729,0.0,0.0,0.0,0.0,0.9996294419995314,0.0002085982543166686,2.166927598574332e-05,3.3794402062190773e-05,1.392612816489001e-05,0.00022768757267096018,0.00021467122660484108,1.019546040965561e-10,3.2450326671960523e-10,4.34613542190021e-09,2.882087910363858e-15,1.4729768880161536e-15,5.9245191702888755e-18,1.5830648818400367e-17,8.668718915606448e-15,1.4342932989628285e-14
8.025739262571982e-07,0.1122874308425677,0.0,0.0,0.0,0.0,0.9996032178649481,0.0002141802519579883,2.290754700330533e-05,3.599398288197517e-05,1.473574604751866e-05,0.00024878177148393175,0.00023488166368447458,1.144026178557956e-10,3.725645731386028e-10,5.154909313642516e-09,3.418420805617352e-15,1.8521081515167965e-15,7.449438525729101e-18,1.989912559223278e-17,1.1085868232598204e-14,1.8760685279210483e-14
8.28306252635306e-07,0.11229035692286256,0.0,0.0,0.0,0.0,0.9995757995505474,0.00021967683340920954,2.4169771366841253e-05,3.825854717228994e-05,1.556123629723741e-05,0.0002710562888639484,0.00025624421198000477,1.2786654813108043e-10,4.258249582322495e-10,6.081220670742769e-09,4.032698468861639e-15,2.3115529466566644e-15,9.297390296307443e-18,2.4827982521246194e-17,1.4061600664088115e-14,2.4329580354457882e-14
8.540385790134139e-07,0.11229341531538448,0.0,0.0,0.0,0.0,0.9995471663908214,0.00022508816724696457,2.5455011220799547e-05,4.058771850567233e-05,1.640194953567331e-05,0.0002945328192292153,0.0002787806353688383,1.423866602893274e-10,4.846385683323778e-10,7.1375252541143666e-09,4.733180982696478e-15,2.8647923870256312e-15,1.1522597446159425e-17,3.076135242403522e-17,1.7699335305353427e-14,3.1297538301260954e-14
8.797709053915218e-07,0.1122966082753732,0.0,0.0,0.0,0.0,0.9995172986406315,0.00023041444777078493,2.676232740271665e-05,4.2981117756121444e-05,1.7257235238547338e-05,0.00031923212559042935,0.00030251176925072073,1.5800249462836693e-10,5.493674732981315e-10,8.337103700029216e-09,5.528675454031551e-15,3.5269816614126717e-15,1.4186016310386016e-17,3.7861223561876416e-17,2.211696942574763e-14,3.9955151655084854e-14
9.055032317696296e-07,0.11229993795517255,0.0,0.0,0.0,0.0,0.9994861774767385,0.00023565589510144062,2.809078037066364e-05,4.543836247235031e-05,1.8126442388600334e-05,0.0003451740373438539,0.0003274575188247559,1.7475278439740615e-10,6.203809638355713e-10,9.694078733938141e-09,6.4285474299002284e-15,4.3150810066161714e-15,1.7355863387305578e-17,4.630882797873321e-17,2.7448197236405964e-14,5.064099597799902e-14
9.312355581477375e-07,0.11230340640335953,0.0,0.0,0.0,0.0,0.9994537849979911,0.0002408127552167788,2.943943112458657e-05,4.795906629971514e-05,1.9008920126495014e-05,0.00037237744941505055,0.0003536368586859038,1.9267537191238143e-10,6.980548197834178e-10,1.1223430006015772e-08,7.442730736098905e-15,5.247986219864775e-15,2.1108140278497477e-17,5.630602721764813e-17,3.3843898458924826e-14,6.374755766931171e-14
9.569678845258453e-07,0.11230701556598807,0.0,0.0,0.0,0.0,0.9994201042246799,0.0002458852999481757,3.080734212034546e-05,5.054283843421341e-05,1.9904018398066925e-05,0.0004008603222561651,0.00038106783325396823,2.118071369350584e-10,7.827705598536841e-10,1.2941007331620065e-08,8.581736258031478e-15,6.346662177226995e-15,2.5527170718301584e-17,6.807673378359131e-17,4.1473568933457715e-14,7.972756313939937e-14
9.827002109039532e-07,0.11231076728567482,0.0,0.0,0.0,0.0,0.9993851190967037,0.0002508738269215421,3.219357817408557e-05,5.3189283120964114e-05,2.0811088596356408e-05,0.000430639683044252,0.000409767558374659,2.3218393270649257e-10,8.749146715816139e-10,1.4863541692218665e-08,9.85665923638466e-15,7.634280719390896e-15,3.07061551710065e-17,8.186837304120565e-17,5.052679737866262e-14,9.910088152634155e-14
9.999999999999997e-07,0.11231466330286648,0.0,0.0,0.0,0.0,0.9993608578167903,0.00025418053415933646,3.313537622569073e-05,5.500351251282882e-05,2.1427316059919274e-05,0.00045139719208170176,0.0004297836850088519,2.466005424475903e-10,9.412342337470575e-10,1.6280059275523688e-08,1.0796019212830188e-14,8.618831706884826e-15,3.466615901608034e-17,9.241182622966914e-17,5.75183195828573e-14,1.143273532592588e-13
1.008432537282061e-06,0.11231466330286648,0.0,0.0,0.0,0.0,0.9993488144710221,0.0002557786594650399,3.3597207354671726e-05,5.589799918164701e-05,2.172948419670375e-05,0.0004617316276094596,0.0004397522236304878,2.538405125543572e-10,9.748778262425448e-10,1.7008654728777618e-08,1.1279185563064359e-14,9.13635515389858e-15,3.6747711819856624e-17,9.795330202398909e-17,6.121476503484596e-14,1.2246180084986247e-13
1.034164863660169e-06,0.11231870525546786,0.0,0.0,0.0,0.0,0.9993111761180979,0.0002606001464694174,3.501730186186324e-05,5.866857958175783e-05,2.265856138336699e-05,0.0004941513233952978,0.0004710370956567855,2.768104654008068e-10,1.0830540799060617e-09,1.9394866158594323e-08,1.2861596700042862e-14,1.088087263771294e-14,4.376440902718382e-17,1.1663022101026558e-16,7.377177188277586e-14,1.5048682618780946e-13
1.0598971900382768e-06,0.11232289468001021,0.0,0.0,0.0,0.0,0.9992721907175627,0.0002653386622122692,3.645293888886274e-05,6.150061103017331e-05,2.359767966625646e-05,0.0005279130132129575,0.0005036365222293354,3.011261741449458e-10,1.1998400672724842e-09,2.2041599480419073e-08,1.46167734630648e-14,1.2898430693181335e-14,5.1879314420402025e-17,1.3822562763113913e-16,8.845677525143443e-14,1.8394289167534608e-13
1.0856295164163846e-06,0.11232723301168662,0.0,0.0,0.0,0.0,0.9992318458528675,0.0002699946061348154,3.790320146734548e-05,6.439367361976735e-05,2.4546202486509244e-05,0.0005630300200342385,0.0005375639373625471,3.268187580598634e-10,1.325634188480459e-09,2.4969185512322015e-08,1.655819836810998e-14,1.5222371711729405e-14,6.122653588966411e-17,1.6309522260645584e-16,1.0555494534481084e-13,2.2369610654343616e-13
1.1113618427944925e-06,0.11233172158551716,0.0,0.0,0.0,0.0,0.9991901300051219,0.000274568402581068,3.936717929356704e-05,6.734734050260867e-05,2.5503497809747854e-05,0.0005995147526189026,0.0005728318672177609,3.539180064106483e-10,1.4608357934395712e-09,2.8198864082367694e-08,1.8699956752868578e-14,1.788890870520362e-14,7.19517273770797e-17,1.9162524149818892e-16,1.2537922780910644e-13,2.707209440595812e-13
1.1370941691726003e-06,0.11233636163674861,0.0,0.0,0.0,0.0,0.9991470325459986,0.00027906050049354535,4.0843969533633446e-05,7.036117760426482e-05,2.646893870565068e-05,0.0006373787121001614,0.0006094519369424027,3.824523573718341e-10,1.6058443656496912e-09,3.175278361974185e-08,2.1056736505876605e-14,2.0937251872473582e-14,8.421259793973516e-17,2.2423382769515206e-16,1.482719034553743e-13,3.261099348739085e-13
1.1628264955507082e-06,0.11234115430207738,0.0,0.0,0.0,0.0,0.9991025437298742,0.0002834713730738044,4.2332677606660805e-05,7.343474337195753e-05,2.7441903912639238e-05,0.0006766324993610459,0.0006474348782758118,4.1244887288056564e-10,1.7610587104353672e-09,3.565399890892432e-08,2.3643826577444617e-14,2.440973680251516e-14,9.817942740817316e-17,2.6137236131724666e-16,1.7460613295649858e-13,3.9108378613821853e-13
1.188558821928816e-06,0.11234610062034762,0.0,0.0,0.0,0.0,0.9990566546851123,0.00028780151740360273,4.383241794411183e-05,7.656758855993148e-05,2.8421778386474103e-05,0.000717285823291877,0.0006867905380096082,4.4393316124321074e-10,1.926876148732795e-09,3.992646682066551e-08,2.6477114148874537e-14,2.835194063940392e-14,1.140355336248093e-16,3.0352664934966734e-16,2.0478748764747036e-13,4.670019731741493e-13
1.214291148306924e-06,0.11235120153384814,0.0,0.0,0.0,0.0,0.999009357404607,0.0002920514540321939,4.53423147242164e-05,7.97592560486209e-05,2.9407953831834657e-05,0.0007593475098172647,0.000727527887193128,4.769293581984661e-10,2.1036917201369836e-09,4.459504019942031e-08,2.957308057911289e-14,3.281279020767343e-14,1.319777073234452e-16,3.5121814393330584e-16,2.3925545532203274e-13,5.553737455214779e-13
1.2400234746850318e-06,0.11235645788925937,0.0,0.0,0.0,0.0,0.9989606447355249,0.0002962217265269888,4.68615025800565e-05,8.300928069985735e-05,3.0399829215823672e-05,0.0008028255117519125,0.0007696550311416446,5.114601605885259e-10,2.291897397197649e-09,4.968545978245507e-08,3.294879604607173e-14,3.784467511488888e-14,1.5221666704774224e-16,4.050051416311216e-16,2.7848490918949697e-13,6.578695701401083e-13
1.2657558010631396e-06,0.11236187043904551,0.0,0.0,0.0,0.0,0.9989105103683399,0.0003003129009925557,4.838912728042414e-05,8.631718924520743e-05,3.13968112625611e-05,0.0008477269193917168,0.0008131792201554489,5.475467467927784e-10,2.491881314619265e-09,5.522434430704282e-08,3.662191298634e-14,4.3503552117461315e-14,1.7497747895221226e-16,4.654837464398096e-16,3.229875370190714e-13,7.763329634380515e-13
1.2914881274412475e-06,0.11236743984261958,0.0,0.0,0.0,0.0,0.9988589488251374,0.0003043255655566824,4.992434638221912e-05,8.96825002084619e-05,3.2398314927955774e-05,0.0008940579718652144,0.0008581068609741821,5.852087114861214e-10,2.7040270148909923e-09,6.123917874694597e-08,4.0610658294322475e-14,4.984903060824612e-14,2.004999006188614e-16,5.332888718349469e-16,3.7331322807108917e-13,9.127927211221484e-13
1.3172204538193553e-06,0.11237316666783952,0.0,0.0,0.0,0.0,0.9988059554472669,0.0003082603298274451,5.1466329853628364e-05,9.310472385980198e-05,3.3403763853986944e-05,0.000941824069166573,0.000904443528889251,6.244641780352587e-10,2.928712713240332e-09,6.775830081566063e-08,4.4933824371953764e-14,5.694445945973006e-14,2.290387303296043e-16,6.090953118641026e-16,4.300514000363611e-13,1.0694754936612918e-12
1.3429527801974632e-06,0.11237905139235937,0.0,0.0,0.0,0.0,0.9987515263823344,0.00031211782432121534,5.301426066711613e-05,9.658336220207192e-05,3.4412590801742146e-05,0.0009910297848795097,0.000952193980523024,6.653297748297542e-10,3.1663105836676925e-09,7.48108857130158e-08,4.961075901342409e-14,6.485701563407067e-14,2.6086416353592253e-16,6.936183676243581e-16,4.938322596767575e-13,1.2488187028709644e-12
1.368685106575571e-06,0.11238509440522866,0.0,0.0,0.0,0.0,0.9986956585705964,0.0003158986998650206,5.456733536168499e-05,0.00010011790898711555,3.542423806268531e-05,0.0010416788795283203,0.0010013621672122304,7.078204494783899e-10,3.417186068655358e-09,8.242692923372336e-08,5.4661354203631934e-14,7.365776800235814e-14,2.962620495357643e-16,7.876144916274331e-16,5.653280016170168e-13,1.4534837618395178e-12
1.394417432953679e-06,0.11239129600840284,0.0,0.0,0.0,0.0,0.9986383497307637,0.0003196036269730033,5.6124764573676126e-05,0.0001037078497621126,3.643815784758741e-05,0.001093774314551701,0.0010519512489916985,7.519496212508429e-10,3.681697213915347e-09,9.063722924452153e-08,6.010603383478243e-14,8.342172869987263e-14,3.3553409792623294e-16,8.91882377115753e-16,6.452539334873227e-13,1.6863695815846386e-12
1.4201497593317868e-06,0.1123976564184416,0.0,0.0,0.0,0.0,0.9985795983452684,0.00032323329520034564,5.76857735357432e-05,0.00010735266194403315,3.745381265275677e-05,0.0011473182668428202,0.0011039636091227485,7.977293524866412e-10,3.960194030232006e-09,9.947336564205245e-08,6.59657404153669e-14,9.42279168495366e-14,3.789981350207123e-16,1.0072632120699244e-15,7.343695098644335e-13,1.950626316198098e-12
1.4458820857098946e-06,0.112404175768157,0.0,0.0,0.0,0.0,0.9985194036450107,0.0003267884124759635,5.924960254350808e-05,0.00011105181492172626,3.847067560315548e-05,0.001202312143841469,0.0011574008691517858,8.451699985372036e-10,4.253017883766792e-09,1.0896767882334506e-07,7.226192079274523e-14,1.0615940535663024e-13,4.269882921568827e-16,1.1346405414435882e-15,8.334792827548382e-13,2.249669331460617e-12
1.4716144120880025e-06,0.11241085410840342,0.0,0.0,0.0,0.0,0.9984577655936343,0.00033026970441585004,6.0815507389726595e-05,0.00011480477018388788,3.948823077218116e-05,0.001258756599126037,0.0012122639044488503,8.942802144106412e-10,4.560500916508772e-09,1.191532467762607e-07,7.901651096068306e-14,1.1930333457287967e-13,4.798550603825324e-16,1.2749416403595455e-15,9.434337694772027e-13,2.5871933576811058e-12
1.4973467384661103e-06,0.11241769140984031,0.0,0.0,0.0,0.0,0.9983946848713554,0.0003336779136179524,6.238275976569544e-05,0.00011861098147215906,4.050597347788014e-05,0.0013166515484841002,0.0012685528602055561,9.450675180514582e-10,4.882965497800755e-09,1.3006386083875917e-07,8.62519199839628e-14,1.3375093719642494e-13,5.379653906726535e-16,1.4291378349483822e-15,1.0651302143057884e-12,2.967186790232933e-12
1.5230790648442182e-06,0.11242468756480428,0.0,0.0,0.0,0.0,0.9983301628583883,0.00033701379894256894,6.39506476299101e-05,0.00012246989495770603,4.152341055552006e-05,0.0013759961864164179,0.001326267167846797,9.975379166670903e-10,5.220723708235074e-09,1.4173400023039203e-07,9.399101310860028e-14,1.4959757005392886e-13,6.017028221874345e-16,1.598242610212131e-15,1.1995132417287265e-12,3.3939460969443858e-12
1.548811391222326e-06,0.11243184238916865,0.0,0.0,0.0,0.0,0.9982642016179929,0.00034027813477877675,6.551847554392663e-05,0.00012638094944034348,4.254006060643544e-05,0.0014367890030480516,0.0013854055618313236,1.0516953600796678e-09,5.574076856759961e-09,1.5419880541765053e-07,1.0225709409906887e-13,1.6694269899410116e-13,6.714674210412718e-16,1.7833131666778243e-15,1.3475754198537505e-12,3.87209031239255e-12
1.574543717600434e-06,0.11243915562431962,0.0,0.0,0.0,0.0,0.9981968038792196,0.0003434717102986895,6.708556497924474e-05,0.00013034357656632202,4.35554542257256e-05,0.001499027801366634,0.0014459660967660536,1.1075429039947403e-09,5.943315031339417e-09,1.674940505216159e-07,1.1107388694039453e-13,1.8588987139766466e-13,7.476756693923479e-16,1.985452638615864e-15,1.5103577263693463e-12,4.4065755691736215e-12
1.597702811340731e-06,0.11244587270480547,0.0,0.0,0.0,0.0,0.9981349204863688,0.0003462860917615132,6.849476710583229e-05,0.0001339535602721168,4.4467856093264685e-05,0.0015562766785811462,0.0015016843668244444,1.1592521248427726e-09,6.289441473844399e-09,1.8019985243235646e-07,1.1949979054900008e-13,2.044009553194475e-13,8.221299081691801e-16,2.182915911108342e-15,1.67034713815363e-12,4.9401632587936885e-12
1.620861905081028e-06,0.11245271754014617,0.0,0.0,0.0,0.0,0.9980718791563391,0.0003490444025271094,6.990236506516463e-05,0.00013760442796083817,4.5378544998074466e-05,0.0016146919459823009,0.0015585501190484858,1.2123315741484432e-09,6.648855174849652e-09,1.936346896874117e-07,1.2840915910419243e-13,2.2437811463261098e-13,9.024809139571445e-16,2.3959930502191743e-15,1.8439701399150874e-12,5.527804196951629e-12
