Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10)
5.331843102154199e-10,0.1122453720066376,0.0,0.0,0.0,0.0,0.3299999996784954,0.669999999737629,3.203339812134033e-10,2.61199989883772e-10,1.1702820742249202e-12,6.030468920868827e-11,3.704578098490309e-21,6.609998731854937e-16,5.391637883051383e-16,7.663141787245534e-19,3.0262340143181918e-21,1.2227991875154886e-16
5.777342032384186e-10,0.11224537200709363,0.0,0.0,0.0,0.0,0.3299999996516323,0.6699999997148286,3.470355154996617e-10,2.838390122804505e-10,1.3317572454593007e-12,6.452878469929943e-11,4.215736248164967e-21,8.127368508450656e-16,6.695021578960213e-16,1.0223743768911512e-18,3.8485309096521925e-21,1.438462052959479e-16
6.222840962614173e-10,0.11224537200753665,0.0,0.0,0.0,0.0,0.32999999962476917,0.669999999691912,3.7373178609303083e-10,3.065886372875508e-10,1.498479065363038e-12,6.864227577635283e-11,4.743503018521599e-21,9.833289628797666e-16,8.169446067867434e-16,1.3345497669584835e-18,4.807598200694506e-21,1.6720472682218214e-16
6.66833989284416e-10,0.11224537200796701,0.0,0.0,0.0,0.0,0.32999999959790605,0.669999999668883,4.004233933101624e-10,3.294459444828086e-10,1.6698467058508342e-12,7.2648082853415e-11,5.2859764476810016e-21,1.1732974630623243e-15,9.820097765952164e-16,1.709496783385398e-18,5.91394166749874e-21,1.9236355640261435e-16
7.113838823074147e-10,0.11224537200838522,0.0,0.0,0.0,0.0,0.3299999995710429,0.6699999996457452,4.2711086285348943e-10,3.524080998509855e-10,1.8453340177013513e-12,7.654903993728495e-11,5.841490974751085e-21,1.3830987072959721e-15,1.1651518377115761e-15,2.1540430053694758e-18,7.178043854521816e-21,2.193305083615584e-16
8.004836683534121e-10,0.1122453720091863,0.0,0.0,0.0,0.0,0.3299999995173166,0.6699999995991553,4.804752298316892e-10,3.986359552390916e-10,2.206825182365378e-12,8.404740395969734e-11,6.985810849519482e-21,1.8637969042088804e-15,1.587257059128163e-15,3.2799542528148536e-18,1.0221518716279369e-20,2.787190240932189e-16
8.806734757948098e-10,0.11224537200986894,0.0,0.0,0.0,0.0,0.32999999946896297,0.6699999995568829,5.284931860686191e-10,4.405726226568264e-10,2.542076174192598e-12,9.046432770574741e-11,8.047066167048867e-21,2.3678765528589175e-15,2.032583163397466e-15,4.602634913739107e-18,1.3605427664903082e-20,3.384265074240923e-16
9.608632832362075e-10,0.11224537201051717,0.0,0.0,0.0,0.0,0.3299999994206093,0.669999999514304,5.765035610125537e-10,4.828081669939823e-10,2.8848452199544946e-12,9.658236851311443e-11,9.132120392024697e-21,2.9412648875735284e-15,2.541510503092444e-15,6.262994728855529e-18,1.7663576407163726e-20,4.0410408869255924e-16
9.999999999999999e-10,0.11224537201113277,0.0,0.0,0.0,0.0,0.32999999939701025,0.6699999994934167,5.999327740558417e-10,5.035255446943162e-10,3.0544097470417242e-12,9.94640048322357e-11,9.668886236748015e-21,3.2466677770091384e-15,2.8133801140529515e-15,7.209133147380283e-18,1.9907407853607663e-20,4.3833751846598453e-16
1.0410530906776052e-09,0.11224537201113277,0.0,0.0,0.0,0.0,0.32999999937225566,0.6699999994714342,6.245078198588184e-10,5.253285574534851e-10,3.2336659057874022e-12,1.0241555713710075e-10,1.0236331492331453e-20,3.585229038896378e-15,3.115304837456919e-15,8.304903300020454e-18,2.2457120051771695e-20,4.757898392881997e-16
1.121242898119003e-09,0.11224537201171739,0.0,0.0,0.0,0.0,0.329999999323902,0.669999999428288,6.725071652293874e-10,5.681204093636468e-10,3.5873346187279015e-12,1.0797727820954882e-10,1.135588934985109e-20,4.300806723113966e-15,3.755005071075464e-15,1.0772894521500776e-17,2.8047226228920205e-20,5.535198900405803e-16
1.2014327055604006e-09,0.11224537201227247,0.0,0.0,0.0,0.0,0.32999999927554835,0.669999999384879,7.205025583085359e-10,6.11170972621955e-10,3.944889392729795e-12,1.132802817950179e-10,1.2487748796100458e-20,5.088824601480497e-15,4.461441506518434e-15,1.3712091174927885e-17,3.449504675700685e-20,6.373284670441921e-16
1.2816225130017983e-09,0.11224537201279956,0.0,0.0,0.0,0.0,0.3299999992271947,0.6699999993412202,7.684947522352733e-10,6.544681074802931e-10,4.305576487295112e-12,1.1833670760549176e-10,1.3629523814632164e-20,5.94992728672227e-15,5.235264694292212e-15,1.7168119197187633e-17,4.186171502061854e-20,7.272479645205816e-16
1.361812320443196e-09,0.1122453720133,0.0,0.0,0.0,0.0,0.32999999917884104,0.6699999992973241,8.164843491807076e-10,6.9800024407771e-10,4.668793260658238e-12,1.231581254674874e-10,1.477930670223867e-20,6.884626912197019e-15,6.076994752068159e-15,2.11869781763286e-17,5.0208366496432727e-20,8.233090657548207e-16
1.4420021278845937e-09,0.11224537201377507,0.0,0.0,0.0,0.0,0.3299999991304874,0.6699999992532018,8.644718428943531e-10,7.417563499527067e-10,5.034045586616319e-12,1.277555678096715e-10,1.5935533269056458e-20,7.893340090332205e-15,6.987058126559066e-15,2.5814940900753717e-17,5.95961498402675e-20,9.2554084041525e-16
1.5221919353259914e-09,0.11224537201422598,0.0,0.0,0.0,0.0,0.32999999908213373,0.6699999992088642,9.124576356678218e-10,7.857259089732985e-10,5.4009308761322065e-12,1.321395507327351e-10,1.709692909229853e-20,8.976402677222041e-15,7.965802247475276e-15,3.109850369993781e-17,7.008621924415936e-20,1.0339708082141344e-15
1.602381742767389e-09,0.1122453720146539,0.0,0.0,0.0,0.0,0.3299999990337801,0.6699999991643217,9.604420458434078e-10,8.298989021973301e-10,5.769130562236095e-12,1.363200931490219e-10,1.8262485726713303e-20,1.0134076339618685e-14,9.013502011844074e-15,3.708435890071871e-17,8.173972313016652e-20,1.148624996842448e-15
1.7627613576501845e-09,0.11224537201544514,0.0,0.0,0.0,0.0,0.32999999893707277,0.6699999990746611,1.0564076973978333e-09,9.188174376406981e-10,6.5084934837340755e-12,1.4410860996395348e-10,2.060298031096899e-20,1.2674041711330836e-14,1.1316613731799616e-14,5.135041702852962e-17,1.0878165271772382e-19,1.3967031776620494e-15
1.92314097253298e-09,0.11224537201615703,0.0,0.0,0.0,0.0,0.32999999884036546,0.6699999989842927,1.1523702753488824e-09,1.008440830508125e-09,7.250655688844021e-12,1.5119224381755593e-10,2.2952336216565977e-20,1.5514377019952425e-14,1.3897668905573412e-14,6.89891055859845e-17,1.412111274572783e-19,1.6699565193914106e-15
2.0835205874157755e-09,0.11224537201679674,0.0,0.0,0.0,0.0,0.32999999874365815,0.6699999988932821,1.2483307639226952e-09,1.0987044599965022e-09,7.994632508173847e-12,1.5763561532072198e-10,2.530743640604549e-20,1.8655776485171806e-14,1.6757516728926013e-14,9.037747985546163e-17,1.7951738026274094e-19,1.9685466402801078e-15
2.243900202298571e-09,0.11224537201737116,0.0,0.0,0.0,0.0,0.32999999864695084,0.6699999988016884,1.344289825366482e-09,1.1895496171260967e-09,8.739761530291711e-12,1.6349743327857901e-10,2.766618397128596e-20,2.209863816951079e-14,1.9896728221695203e-14,1.1589320883055353e-16,2.241896890836216e-19,2.2926174234946888e-15
2.4042798171813663e-09,0.11224537201788615,0.0,0.0,0.0,0.0,0.32999999855024353,0.6699999987095655,1.4402478795613736e-09,1.2809229791062816e-09,9.485622919830852e-12,1.688310203231893e-10,3.0027249895081506e-20,2.5843134533090005e-14,2.3315665004085504e-14,1.45914335112635e-16,2.757173400621935e-19,2.642296598375706e-15
2.5646594320641617e-09,0.11224537201834722,0.0,0.0,0.0,0.0,0.3299999984535362,0.6699999986169618,1.5362051788909126e-09,1.3727761205235633e-09,1.0231964484076238e-11,1.7368480172406835e-10,3.2389835844361565e-20,2.988927876161804e-14,2.701454397858594e-14,1.808190608170237e-16,3.345896105916161e-19,3.0176972103669878e-15
2.725039046946957e-09,0.11224537201875932,0.0,0.0,0.0,0.0,0.3299999983568288,0.6699999985239217,1.6321618835686017e-09,1.4650650576380814e-09,1.0978626280111466e-11,1.7810276109032052e-10,3.475343550902292e-20,3.423699138568131e-14,3.099350241436384e-14,2.2098554953798108e-16,4.0129577749809075e-19,3.418918990626737e-15
2.8854186618297524e-09,0.112245372019127,0.0,0.0,0.0,0.0,0.32999999826012144,0.6699999984304854,1.7281181069020197e-09,1.5577498355824426e-09,1.1725495311452598e-11,1.8212485317057919e-10,3.7117691191064774e-20,3.888614072312161e-14,3.525263705745345e-14,2.6679180527043203e-16,4.763251261178841e-19,3.846049596650858e-15
3.045798276712548e-09,0.11224537201945434,0.0,0.0,0.0,0.0,0.3299999981634141,0.669999998336689,1.8240739278189708e-09,1.650794160027121e-09,1.2472492991010874e-11,1.8578737218650257e-10,3.9482354117750445e-20,4.383655482658856e-14,3.979201495298041e-14,3.1861562685888114e-16,5.601669469622603e-19,4.299165719606502e-15
3.2061778915953432e-09,0.11224537201974494,0.0,0.0,0.0,0.0,0.3299999980667067,0.669999998242566,1.9200293944506647e-09,1.7441650648442568e-09,1.321957155477727e-11,1.8912328416798968e-10,4.1847273088883713e-20,4.908802557702136e-14,4.461167653953e-14,3.76834582704566e-16,6.533105279855269e-19,4.778334083611478e-15
3.3665575064781386e-09,0.11224537202000229,0.0,0.0,0.0,0.0,0.32999999796999935,0.6699999981481456,2.0159845340581787e-09,1.8378326077798233e-09,1.3966704126730805e-11,1.921625312801034e-10,4.4212363026605174e-20,5.4640318188971946e-14,4.97116442249316e-14,4.4182597324962593e-16,7.562451523916423e-19,5.2836123606843994e-15
3.526937121360934e-09,0.11224537202022941,0.0,0.0,0.0,0.0,0.329999997873292,0.6699999980534557,2.1119393647896463e-09,1.9317695918731913e-09,1.4713872951441554e-11,1.9493231040267446e-10,4.657756772490227e-20,6.049318222430149e-14,5.5091932544789254e-14,5.139667926984202e-16,8.6946010095392e-19,5.815050008150049e-15
3.6873167362437294e-09,0.112245372020429,0.0,0.0,0.0,0.0,0.3299999977765846,0.6699999979585205,2.207893901012435e-09,2.0259513128011424e-09,1.546106405725066e-11,1.9745732578553872e-10,4.8942842955545324e-20,6.66463569617748e-14,6.07525527698849e-14,5.93633707702811e-16,9.93444653040734e-19,6.372689028110882e-15
3.847696351126525e-09,0.11224537202060368,0.0,0.0,0.0,0.0,0.32999999767987725,0.6699999978633627,2.303848152941333e-09,2.1203553306564584e-09,1.620826762838676e-11,1.9976001726926409e-10,5.1308157646047186e-20,7.309957175241531e-14,6.66935125848969e-14,6.812030497935799e-16,1.1286880850438982e-18,6.956564653530334e-15
4.00807596600932e-09,0.11224537202075566,0.0,0.0,0.0,0.0,0.3299999975831698,0.6699999977680027,2.399802126262979e-09,2.214961262976677e-09,1.6955478380845505e-11,2.018607672557826e-10,5.367349506953519e-20,7.985254630877026e-14,7.291481576366268e-14,7.770508080814344e-16,1.2756796689893377e-18,7.566705970457525e-15
4.168455580892116e-09,0.11224537202088708,0.0,0.0,0.0,0.0,0.32999999748646236,0.669999997672459,2.495755823991638e-09,2.3097505962264322e-09,1.7702693704986036e-11,2.0377808922548498e-10,5.603884696501496e-20,8.69049928725338e-14,7.941646377246902e-14,8.815526175905654e-16,1.4349086728044545e-18,8.203136484749007e-15
4.328835195774911e-09,0.11224537202099978,0.0,0.0,0.0,0.0,0.32999999738975494,0.6699999975767484,2.5917092485308914e-09,2.4047065141782514e-09,1.8449911602045232e-11,2.0552879935591496e-10,5.840420700526677e-20,9.42566185101394e-14,8.619845755142051e-14,9.95083748222091e-16,1.606864361005211e-18,8.865874637963209e-15
4.489214810657706e-09,0.11224537202109554,0.0,0.0,0.0,0.0,0.3299999972930475,0.6699999974808863,2.687662402155178e-09,2.499813742137001e-09,1.91971302021634e-11,2.0712817229685505e-10,6.076956927112348e-20,1.0190712599215137e-13,9.326079793057782e-14,1.1180190982371386e-15,1.792035994564471e-18,9.554934275624921e-15
4.649594425540502e-09,0.11224537202117581,0.0,0.0,0.0,0.0,0.3299999971963401,0.6699999973848862,2.783615286524258e-09,2.5950584056893973e-09,1.994434825033096e-11,2.0859008242040215e-10,6.313492978976747e-20,1.0985621379168858e-13,1.0060348521045652e-13,1.2507331904545676e-15,1.9909128303472877e-18,1.0270325071834894e-14
4.9703536553060926e-09,0.11224537202129568,0.0,0.0,0.0,0.0,0.32999999700292515,0.6699999971925225,2.9755202516558015e-09,2.7859108156060574e-09,2.1438780151108585e-11,2.1115073803827813e-10,6.786563754580735e-20,1.2664890542198112e-13,1.161298995391286e-13,1.546993788123765e-15,2.4317391163760793e-18,1.1780120166766319e-14
5.259036962095125e-09,0.11224537202136367,0.0,0.0,0.0,0.0,0.32999999682885167,0.6699999970190386,3.148233806446617e-09,2.9580332114833937e-09,2.2783764009983753e-11,2.1310000769605587e-10,7.212325916754693e-20,1.4278037494659398e-13,1.31062453564434e-13,1.8508209917674896e-15,2.8802627072159825e-18,1.3229012837270805e-14
5.530383247425441e-09,0.11224537202139871,0.0,0.0,0.0,0.0,0.3299999966652322,0.6699999968557153,3.3105741747098347e-09,3.12007584973134e-09,2.404796983865944e-11,2.1467499253362035e-10,7.612517341730445e-20,1.588206812327431e-13,1.4592635409732527e-13,2.170542531192662e-15,3.3492197494447978e-18,1.46686712517697e-14
5.801729532755758e-09,0.11224537202141013,0.0,0.0,0.0,0.0,0.3299999965016127,0.6699999966921805,3.472913783742889e-09,3.2823294677199855e-09,2.531217007878154e-11,2.1603891916034655e-10,8.012706997618683e-20,1.7570986492197023e-13,1.6159274389557138e-13,2.525188668053745e-15,3.86649997953344e-18,1.618365906895686e-14
6.073075818086074e-09,0.11224537202140135,0.0,0.0,0.0,0.0,0.32999999633799326,0.6699999965284652,3.6352526363822995e-09,3.4447623894439056e-09,2.6576363843519654e-11,2.1722346348765677e-10,8.412894603687233e-20,1.9344637057594675e-13,1.7806161997765132e-13,2.9165583558781703e-15,4.434472769881958e-18,1.777391780564834e-14
6.344422103416391e-09,0.11224537202137547,0.0,0.0,0.0,0.0,0.3299999961743737,0.6699999963645965,3.797590734261932e-09,3.6073476935827337e-09,2.7840551446271026e-11,2.1825554675602104e-10,8.813080259144092e-20,2.1202863079032502e-13,1.953329783355363e-13,3.346447238183781e-15,5.055507459812468e-18,1.943937499520138e-14
6.6157683887467075e-09,0.11224537202133508,0.0,0.0,0.0,0.0,0.3299999960107541,0.6699999962005978,3.95992807876494e-09,3.7700624875534035e-09,2.910473344784549e-11,2.191580614805579e-10,9.213264141517385e-20,2.314550691697523e-13,2.1340681475715135e-13,3.816647624695204e-15,5.7319733556354474e-18,2.1179946369367952e-14
6.887114674077024e-09,0.11224537202128235,0.0,0.0,0.0,0.0,0.3299999958471344,0.6699999960364882,4.122264671842674e-09,3.932887311114205e-09,3.0368909836807565e-11,2.1995046784521032e-10,9.613446247187113e-20,2.517241028027801e-13,2.322831255339162e-13,4.328948472963004e-15,6.466239731292976e-18,2.2995537650663432e-14
7.158460959407341e-09,0.11224537202121906,0.0,0.0,0.0,0.0,0.3299999956835147,0.6699999958722839,4.284600515752182e-09,4.0958056308606354e-09,3.1633080292163966e-11,2.20649299205385e-10,1.0013626474540667e-19,2.728341435297765e-13,2.5196190723397896e-13,4.885135376223045e-15,7.260675828677052e-18,2.488604607147921e-14
7.429807244737657e-09,0.11224537202114693,0.0,0.0,0.0,0.0,0.329999995519895,0.6699999957079996,4.446935612504486e-09,4.2588034003147584e-09,3.28972447355517e-11,2.2126860199729753e-10,1.0413804798771698e-19,2.947835987654006e-13,2.724431562255367e-13,5.486990554485231e-15,8.11765085751702e-18,2.685136169599824e-14
7.701153530067974e-09,0.11224537202106717,0.0,0.0,0.0,0.0,0.3299999953562752,0.6699999955436466,4.609269963847414e-09,4.4218686811574594e-09,3.416140334839469e-11,2.2182031450458597e-10,1.0813981277311152e-19,3.1757087260268344e-13,2.9372686866200216e-13,6.136292846616747e-15,9.039533995330568e-18,2.889136855829375e-14
7.97249981539829e-09,0.11224537202098102,0.0,0.0,0.0,0.0,0.3299999951926554,0.6699999953792355,4.771603571585147e-09,4.584991324754498e-09,3.5425556252055104e-11,2.2231458533131428e-10,1.121415594857703e-19,3.411943670297881e-13,3.158130407580868e-13,6.834817703905832e-15,1.0028694387629399e-17,3.1005945619162816e-14
8.243846100728607e-09,0.11224537202088937,0.0,0.0,0.0,0.0,0.3299999950290355,0.6699999952147749,4.933936437689659e-09,4.7481627054789105e-09,3.6689703396297664e-11,2.227600400787803e-10,1.1614328796666998e-19,3.6565248281258187e-13,3.3870166888606456e-13,7.584337186150926e-15,1.1087501148128509e-17,3.319496756724072e-14
8.515192386058924e-09,0.1122453720207931,0.0,0.0,0.0,0.0,0.32999999486541554,0.669999995050272,5.096268564148095e-09,4.911375493897756e-09,3.7953844712024015e-11,2.2316400815809445e-10,1.2014499799707487e-19,3.9094362003002455e-13,3.6239274944391047e-13,8.386619959945705e-15,1.2218323358801838e-17,3.5458305500268806e-14
8.78653867138924e-09,0.11224537202069285,0.0,0.0,0.0,0.0,0.32999999470179553,0.6699999948857329,5.2585999528488555e-09,5.074623461851218e-09,3.9217980225288784e-11,2.2353271771050308e-10,1.2414668965946246e-19,4.1706617854835913e-13,3.8688627875686047e-13,9.243431298085649e-15,1.3423530069921192e-17,3.7795827510482836e-14
9.057884956719557e-09,0.11224537202058923,0.0,0.0,0.0,0.0,0.32999999453817547,0.6699999947211631,5.4209306056352486e-09,5.237901316008916e-09,4.048211000358932e-11,2.2387146205058416e-10,1.2814836316750003e-19,4.440185585559392e-13,4.121822531237578e-13,1.0156533079641501e-14,1.4705490300200627e-17,4.020739918438951e-14
9.329231242049873e-09,0.11224537202048283,0.0,0.0,0.0,0.0,0.32999999437455535,0.6699999945565671,5.583260524389584e-09,5.401204557230901e-09,4.1746234071700974e-11,2.241847403048303e-10,1.321500185996154e-19,4.717991610477843e-13,4.382806688896878e-13,1.112768379094343e-14,1.6066573036966592e-17,4.269288402496527e-14
9.60057752738019e-09,0.11224537202037398,0.0,0.0,0.0,0.0,0.3299999942109352,0.6699999943919487,5.745589711028352e-09,5.564529361790309e-09,4.30103524164987e-11,2.2447637618864853e-10,1.3615165591426022e-19,5.004063881681741e-13,4.651815224417971e-13,1.2158638527623444e-14,1.7509147236251126e-17,4.525214380813161e-14
9.871923812710506e-09,0.11224537202026304,0.0,0.0,0.0,0.0,0.32999999404731484,0.669999994227311,5.9079181674512745e-09,5.727872480304878e-09,4.4274465037948085e-11,2.2474961907453636e-10,1.4015327511132539e-19,5.298386434606825e-13,4.928848101652596e-13,1.3251148997446964e-14,1.9035581822847895e-17,4.788503888599206e-14
9.999999999999999e-09,0.11224537202015039,0.0,0.0,0.0,0.0,0.3299999939700856,0.6699999941495957,5.984537388806397e-09,5.804976433615838e-09,4.487112766349035e-11,2.2487300745824757e-10,1.4204204402006674e-19,5.440169020763249e-13,5.062395978868848e-13,1.3788701645111908e-14,1.9785873869426507e-17,4.915331278569591e-14
1.0143270098040823e-08,0.11224537202015039,0.0,0.0,0.0,0.0,0.3299999938836945,0.669999994062657,6.070245895527995e-09,5.891231151400053e-09,4.553857196243487e-11,2.2500723032873326e-10,1.4415487627433656e-19,5.600943321070711e-13,5.21390528431752e-13,1.4406963523607303e-14,2.0648245690417775e-17,5.0591428445781426e-14
1.0685962668701456e-08,0.11224537201992085,0.0,0.0,0.0,0.0,0.3299999935564536,0.6699999937333085,6.394899174148297e-09,6.217986144197417e-09,4.8066768780727937e-11,2.254845650496064e-10,1.521580246887866e-19,6.230696396902278e-13,5.808092421661042e-13,1.691548113835308e-14,2.4141736688375078e-17,5.6224123139668955e-14
1.1174385982296027e-08,0.11224537201971056,0.0,0.0,0.0,0.0,0.3299999932619366,0.6699999934368589,6.687084652706347e-09,6.512098750573819e-09,5.034212663535474e-11,2.2588078302397833e-10,1.59360797224058e-19,6.825476002498559e-13,6.370303608291212e-13,1.9407116885115108e-14,2.7604546835848684e-17,6.15434701018034e-14
1.1650523831113087e-08,0.11224537201950303,0.0,0.0,0.0,0.0,0.3299999929748273,0.6699999931478408,6.97191845462831e-09,6.798835675646515e-09,5.2560234178799216e-11,2.2624456286153885e-10,1.6638234069763154e-19,7.430738919711484e-13,6.943398826608383e-13,2.2059453929712866e-14,3.128453580615088e-17,6.695609788645085e-14
1.2126661679930146e-08,0.1122453720192937,0.0,0.0,0.0,0.0,0.32999999268771785,0.6699999928588036,7.2567500516351555e-09,7.085588976886484e-09,5.4778324461001086e-11,2.2659172303271293e-10,1.734038295297753e-19,8.061035600118346e-13,7.541200611248532e-13,2.494173413879356e-14,3.5277837113069456e-17,7.2592127650022e-14
1.2602799528747206e-08,0.11224537201908297,0.0,0.0,0.0,0.0,0.32999999240060807,0.6699999925697517,7.541579453726273e-09,7.372354537295703e-09,5.699639756938328e-11,2.26926380522466e-10,1.804252639972315e-19,8.716280878553641e-13,8.163708770607893e-13,2.8063259338426462e-14,3.959724832664009e-17,7.845077895664337e-14
1.3078937377564265e-08,0.11224537201887122,0.0,0.0,0.0,0.0,0.32999999211349806,0.6699999922806877,7.826406670845989e-09,7.659129263483904e-09,5.921445361191044e-11,2.2725162871102954e-10,1.8744664444176864e-19,9.396389848919309e-13,8.810923113772056e-13,3.143329970392777e-14,4.425556673140609e-17,8.453127110527423e-14
1.3555075226381325e-08,0.11224537201865872,0.0,0.0,0.0,0.0,0.3299999918263878,0.6699999919916144,8.111231712932737e-09,7.945910818845697e-09,6.143249266798247e-11,2.2756980419598787e-10,1.9446797111473155e-19,1.0101277871555639e-12,9.482843450936917e-13,3.506109385704392e-14,4.926558932822591e-17,9.083282392190316e-14
1.4031213075198384e-08,0.11224537201844564,0.0,0.0,0.0,0.0,0.3299999915392772,0.6699999917025331,8.396054589910372e-09,8.232697441893194e-09,6.365051479724746e-11,2.2788266845911702e-10,2.0148924420493948e-19,1.08308605775848e-12,1.0179469593329623e-12,3.8955848966197255e-14,5.464011283605255e-17,9.735465829577065e-14
1.4507350924015444e-08,0.11224537201823213,0.0,0.0,0.0,0.0,0.3299999912521664,0.6699999914134457,8.680875311655875e-09,8.519487812587621e-09,6.586852007201082e-11,2.2819154153436774e-10,2.0851046394127911e-19,1.1585053871627773e-12,1.0900801352925868e-12,4.31267408482833e-14,6.039193369364844e-17,1.0409599657132444e-13
1.4983488772832503e-08,0.11224537201801833,0.0,0.0,0.0,0.0,0.32999999096505517,0.6699999911243525,8.965693887997891e-09,8.80628094288147e-09,6.808650857883381e-11,2.2849741146541868e-10,2.1553163059776514e-19,1.236377393407204e-12,1.1646838542433146e-12,4.758291407097375e-14,6.653384806129203e-17,1.1105606286742268e-13
1.545962662164956e-08,0.1122453720178043,0.0,0.0,0.0,0.0,0.32999999067794367,0.6699999908352547,9.250510328736202e-09,9.093076089397214e-09,7.03044803991377e-11,2.2880102162667481e-10,2.225527444321411e-19,1.3166937222866794e-12,1.2417580975455268e-12,5.233348205546857e-14,7.307865182251552e-17,1.1823408333002085e-13
1.593576447046662e-08,0.11224537201759012,0.0,0.0,0.0,0.0,0.32999999039083183,0.669999990546153,9.535324643646824e-09,9.379872690690551e-09,7.25224356042274e-11,2.2910293345985563e-10,2.2957380567012673e-19,1.3994460474466328e-12,1.3213028466532376e-12,5.738752717987572e-14,8.003914058584025e-17,1.25629286310983e-13
1.6411902319283676e-08,0.1122453720173758,0.0,0.0,0.0,0.0,0.32999999010371966,0.6699999902570472,9.820136842471294e-09,9.666670323967549e-09,7.474037426611631e-11,2.2940356975671363e-10,2.365948145396843e-19,1.484626070406205e-12,1.4033180831044606e-12,6.275410088302275e-14,8.742810968647831e-17,1.3324090248844192e-13
1.6888040168100734e-08,0.11224537201716145,0.0,0.0,0.0,0.0,0.32999998981660716,0.6699999899679381,1.0104946934911528e-08,9.953468672496518e-09,7.69582964627964e-11,2.297032472470711e-10,2.43615771287702e-19,1.5722255205548201e-12,1.4878037885163686e-12,6.844222376831193e-14,9.525835418802174e-17,1.4106816495504202e-13
1.7840315865734853e-08,0.11224537201673253,0.0,0.0,0.0,0.0,0.329999989242381,0.6699999893897106,1.0674560839289207e-08,1.0527066637127721e-08,8.139409176265196e-11,2.3030060398462905e-10,2.5765752937550082e-19,1.754649759212275e-12,1.6641865331193002e-12,8.081904594343598e-14,1.1229384830033187e-16,1.573665735663558e-13
1.8792591563368972e-08,0.11224537201630357,0.0,0.0,0.0,0.0,0.32999998866815344,0.6699999888114717,1.1244166433732812e-08,1.1100665305747538e-08,8.582982212134498e-11,2.3089628249790393e-10,2.7169908188841537e-19,1.9466531550074168e-12,1.850450935080368e-12,9.458954576123335e-14,1.3124797806352558e-16,1.7451842741299863e-13
1.974486726100309e-08,0.11224537201587462,0.0,0.0,0.0,0.0,0.3299999880939243,0.6699999882332218,1.18137637946971e-08,1.1674263934073365e-08,9.026548812341863e-11,2.3149102705982167e-10,2.857404306768495e-19,2.148170542947844e-12,2.0465968503771184e-12,1.0982478853365721e-13,1.5222309438035565e-16,1.9251768327294074e-13
2.069714295863721e-08,0.11224537201544572,0.0,0.0,0.0,0.0,0.32999998751969334,0.6699999876549617,1.23833529981102e-08,1.2247862098991689e-08,9.470109035246843e-11,2.3208526077516023e-10,2.997815775882075e-19,2.3591371990616734e-12,2.252624136309521e-12,1.2659535612134315e-13,1.7532154396888945e-16,2.1135833977026582e-13
2.164941865627133e-08,0.11224537201501687,0.0,0.0,0.0,0.0,0.32999998694546073,0.6699999870766915,1.2952934119362611e-08,1.2821459578317244e-08,9.91366294057266e-11,2.3267920582103553e-10,3.1382252451306137e-19,2.5794888377579278e-12,2.4685326514783286e-12,1.4497135020718366e-13,2.0064566941510227e-16,2.310344374335625e-13
2.2601694353905448e-08,0.11224537201458813,0.0,0.0,0.0,0.0,0.32999998637122635,0.6699999864984113,1.3522507233330895e-08,1.3395056257319337e-08,1.0357210587394323e-10,2.332729769203111e-10,3.2786327332146374e-19,2.8091616091569268e-12,2.6943222557934594e-12,1.6502239554933763e-13,2.2829780922514954e-16,2.5154005867592993e-13
2.3553970051539567e-08,0.11224537201415952,0.0,0.0,0.0,0.0,0.32999998579698997,0.6699999859201212,1.4092072414389725e-08,1.3968652066444806e-08,1.0800752033284625e-10,2.3386664361843843e-10,3.4190382583591345e-19,3.0480920963374314e-12,2.929992810472433e-12,1.868176432140421e-13,2.5838029787728803e-16,2.7286932768327116e-13
2.4506245749173686e-08,0.11224537201373105,0.0,0.0,0.0,0.0,0.3299999852227517,0.6699999853418215,1.4661629736403058e-08,1.4542246958501748e-08,1.1244287335551162e-10,2.344602530996896e-10,3.559441838705146e-19,3.296217312468332e-12,3.1755441780208333e-12,2.104257737880687e-13,2.9099546587327314e-16,2.9501641018607703e-13
2.6410797144441923e-08,0.11224537201287432,0.0,0.0,0.0,0.0,0.32999998407426895,0.6699999841851918,1.580072109620615e-08,1.568943389338278e-08,1.2131339738958163e-10,2.356473984085387e-10,3.840243237728846e-19,3.8198021105751034e-12,3.696288808099351e-12,2.6335308017071367e-13,3.642331424455845e-16,3.417408839344658e-13
2.831534853971016e-08,0.11224537201201809,0.0,0.0,0.0,0.0,0.3299999829257774,0.6699999830285229,1.6939781893562933e-08,1.6836616975597468e-08,1.3018368251535387e-10,2.368344991515633e-10,4.1210370739766726e-19,4.379420600396101e-12,4.256555071492748e-12,3.24344471375502e-13,4.488294053650474e-16,3.916676259028576e-13
3.02198999349784e-08,0.11224537201116234,0.0,0.0,0.0,0.0,0.3299999817772766,0.6699999818718151,1.8078812701364243e-08,1.7983796192559383e-08,1.3905373320570085e-10,2.3802156785515607e-10,4.401823489039907e-19,4.974584081781687e-12,4.856341913750683e-12,3.9393277341133284e-13,5.456027605653166e-16,4.447514294582705e-13
