Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15)
2.4496599958511908e-11,0.11224537200036003,0.0,0.0,0.0,0.0,0.3299999999852288,0.6699999999884362,1.476747596904151e-11,1.1560440923597181e-11,3.7290367033296345e-15,3.2107628541563806e-12,1.1803192596270778e-23,3.320621577838697e-19,7.802706647457386e-20,2.2245841745276083e-23,3.181410014105626e-25,2.539349464216971e-19,5.25975600346669e-19,6.1585354467618665e-28,1.7351386877361595e-31,9.835179977238299e-40,1.5765615781645228e-36,1.282893387668373e-22
3.3404542359208164e-11,0.11224537200048941,0.0,0.0,0.0,0.0,0.32999999997985735,0.6699999999842177,2.0135752729060046e-11,1.577578914222204e-11,6.8527078579644325e-15,4.3668140664539895e-12,2.169090276467816e-23,6.633482908884851e-19,1.9245276951188861e-19,5.869064725672219e-23,7.964103010779548e-25,4.706503552145536e-19,9.748525689440415e-19,1.996129028864307e-27,7.212501960502414e-31,4.088748019683063e-39,8.191242099674827e-36,3.164142675802728e-22
5.1220427160600676e-11,0.11224537200074589,0.0,0.0,0.0,0.0,0.32999999996911455,0.6699999999757598,3.086961012710751e-11,2.422479376107497e-11,1.5796320694429742e-14,6.660607692037165e-12,5.0001549540146626e-23,1.7944955350154346e-18,6.887083375784377e-19,2.4310147267871433e-22,2.910391359404156e-24,1.104925705426547e-18,2.288590295669105e-18,1.1269861183616032e-26,6.548764846420798e-30,3.7131216243759225e-38,1.2199146884207457e-34,1.1322823925073208e-21
6.903631196199319e-11,0.11224537200099924,0.0,0.0,0.0,0.0,0.32999999995837176,0.6699999999672742,4.159998470775778e-11,3.2698036678416623e-11,2.822285335365874e-14,8.930162194343565e-12,8.93376142234777e-23,3.647777708271913e-18,1.6382770704850137e-18,6.432549046518722e-22,7.020505260556241e-24,2.007482437186958e-18,4.157972330690645e-18,3.4911938003823784e-26,2.58153883348421e-29,1.463810922337199e-37,5.979005298594326e-34,2.6934091184756957e-21
8.68521967633857e-11,0.11224537200124948,0.0,0.0,0.0,0.0,0.32999999994762896,0.6699999999587611,5.2327033372051585e-11,4.1195270233752556e-11,4.397527096902179e-14,1.1175725231632252e-11,1.3920199233947225e-22,6.35949779217508e-18,3.1766287912411762e-18,1.3670960822288915e-21,1.3778701952715632e-23,3.179012955991148e-18,6.584414199103507e-18,8.263340237327574e-26,7.324140631323906e-29,4.153164549370482e-37,1.9991734317673937e-33,5.222516418937168e-21
9.999999999999999e-11,0.11224537200149676,0.0,0.0,0.0,0.0,0.32999999993970097,0.6699999999524614,6.024136880524085e-11,4.748129992973297e-11,5.763412756858809e-14,1.281768608510791e-11,1.8243931416819955e-22,8.997221629807656e-18,4.7749615289713935e-18,2.1910327249336414e-21,2.089363610151389e-23,4.2165288329309256e-18,8.73325628276331e-18,1.411709794529772e-25,1.4101715971335845e-28,7.996567070062253e-37,4.303258142227713e-33,7.850241283765567e-21
1.046680815647782e-10,0.11224537200149676,0.0,0.0,0.0,0.0,0.32999999993688617,0.6699999999502212,6.305091041569618e-11,4.971624281860386e-11,6.289914625758554e-14,1.3397548410093244e-11,1.9910583389521692e-22,1.0063769413091008e-17,5.437040288829022e-18,2.542761590695155e-21,2.3854389688735716e-23,4.620226055187272e-18,9.569364807421932e-18,1.6671850434496964e-25,1.7177644420733585e-28,9.740862857627898e-37,5.38075335185496e-33,8.938726989604879e-21
1.4029985116756324e-10,0.11224537200198245,0.0,0.0,0.0,0.0,0.3299999999154006,0.6699999999330623,8.448968311261212e-11,6.682848887343881e-11,1.0972734371297934e-13,1.7770891385584256e-11,3.473417280684431e-22,2.091382084192221e-17,1.2584925032265049e-17,6.81670788288594e-21,5.643138465268802e-23,8.3142872008878e-18,1.7220079768554817e-17,5.018819576852327e-25,6.624677504188453e-28,3.756763887030208e-36,2.6233882940570005e-32,2.0690238180281856e-20
1.7593162077034825e-10,0.1122453720024565,0.0,0.0,0.0,0.0,0.329999999893915,0.6699999999158001,1.0591742175220495e-10,8.403280672789796e-11,1.675875389911372e-13,2.2052159217879457e-11,5.3050015636387355e-22,3.717092699963161e-17,2.404862525963411e-17,1.4779785522912662e-20,1.1009859964474846e-22,1.3095220755646514e-17,2.7121468415974486e-17,1.177389238788051e-24,1.8712566323479517e-27,1.0611866067432832e-35,8.752273529752211e-32,3.9537411083713194e-20
2.1156339037313326e-10,0.11224537200291933,0.0,0.0,0.0,0.0,0.3299999998724294,0.6699999998984377,1.273352052535468e-10,1.013271645807035e-10,2.353998952869832e-13,2.6243383689708038e-11,7.451628224514715e-22,5.977349051336524e-17,4.076026628562276e-17,2.806350087845796e-20,1.9047719725158271e-22,1.8968756460796073e-17,3.928523524555052e-17,2.3704939629480563e-24,4.402535620455418e-27,2.496708404788703e-35,2.369225168286749e-31,6.701297854815352e-20
2.4719515997591827e-10,0.11224537200337129,0.0,0.0,0.0,0.0,0.3299999998509438,0.6699999998809784,1.4874398322624581e-10,1.1870959908537494e-10,3.1221399682771936e-13,3.034652812962071e-11,9.88321121018937e-22,8.954772283248527e-17,6.354027528543388e-17,4.8586065153924654e-20,3.031316172225114e-22,2.5940423846554957e-17,5.372267048660939e-17,4.297000358302618e-24,9.175757411095766e-27,5.20369603509062e-35,5.6141795612945775e-31,1.044661406165697e-19
2.828269295787033e-10,0.11224537200381264,0.0,0.0,0.0,0.0,0.3299999998294582,0.6699999998634248,1.701445716099731e-10,1.3617824832920404e-10,3.9721321285482137e-13,3.436345443332038e-11,1.2573899522514342e-21,1.2720379247658536e-16,9.309359833939789e-17,7.848913076584041e-20,4.534741951037024e-22,3.401545796660906e-17,7.044445768708173e-17,7.203409126181083e-24,1.747881032419101e-26,9.912561913552306e-35,1.2057181432616907e-30,1.5305632869837572e-19
3.184586991814883e-10,0.11224537200424363,0.0,0.0,0.0,0.0,0.3299999998079726,0.6699999998457791,1.915376811469348e-10,1.5373133248402677e-10,4.896862006473393e-13,3.82959424127177e-11,1.550117512727372e-21,1.733605184888313e-16,1.3003428688016414e-16,1.2010139129599545e-19,6.4681147309198875e-22,4.319885325018548e-17,8.94607840011447e-17,1.1361597877490365e-23,3.1053041334476045e-26,1.7610898575586674e-34,2.405198900917514e-30,2.1379361264561455e-19
3.540904687842733e-10,0.11224537200466458,0.0,0.0,0.0,0.0,0.3299999997864869,0.6699999998280438,2.1292397931799328e-10,1.7136709450102804e-10,5.889649161958618e-13,4.214574910058484e-11,1.8643890640205986e-21,2.285991569042739e-16,1.749390080408611e-16,1.7587428052222172e-19,8.884652133802324e-22,5.349553377284149e-17,1.1078168976325849e-16,1.705940852433962e-23,5.200350407371582e-26,2.949257603702147e-34,4.48405729879777e-30,2.8762664498174197e-19
3.897222383870583e-10,0.11224537200507582,0.0,0.0,0.0,0.0,0.3299999997650013,0.6699999998102216,2.343041141186762e-10,1.890837712408408e-10,6.944008178208659e-13,4.591463762019088e-11,2.1981516036472294e-21,2.9348406308825047e-16,2.2836759185634994e-16,2.483749424324123e-19,1.1838419267649894e-21,6.491043600845909e-17,1.3441723799363107e-16,2.459921182499044e-23,8.278938135802407e-26,4.695230999305209e-34,7.869954158101298e-30,3.7547643500488553e-19
4.2535400798984333e-10,0.11224537200547755,0.0,0.0,0.0,0.0,0.3299999997435156,0.6699999997923148,2.5567868134325033e-10,2.0687962272485813e-10,8.053976102225511e-13,4.960434793425548e-11,2.5495175185667616e-21,3.685342871923153e-16,2.9083477120170664e-16,3.403305641019043e-19,1.538382665664093e-21,7.744842475167776e-17,1.6037734144951556e-16,3.430411469596271e-23,1.2632649325452571e-25,7.164379945984724e-34,1.3127044179979987e-29,4.78189906294044e-19
4.6098577759262834e-10,0.11224537200586995,0.0,0.0,0.0,0.0,0.32999999972203,0.6699999997743253,2.770481936341116e-10,2.2475297021261498e-10,9.214422216101596e-13,5.321655876791475e-11,2.916862645376669e-21,4.541966796333671e-16,3.6278344121984956e-16,4.546446822473029e-19,1.957482098354362e-21,9.111418398050855e-17,1.8867153870329735e-16,4.652062495435051e-23,1.8609030604266972e-25,1.0553814883560269e-33,2.0991327355339382e-29,5.964959445441156e-19
4.966175471954134e-10,0.11224537200625333,0.0,0.0,0.0,0.0,0.32999999970054433,0.6699999997562553,2.9841309457102676e-10,2.427021948918597e-10,1.0420907022561017e-12,5.6752888918639095e-11,3.298781631233666e-21,5.508581014899804e-16,4.445968280171237e-16,5.943549692440999e-19,2.4464801945069216e-21,1.0591222097718308e-16,2.193090030281789e-16,6.161302785596379e-23,2.661304673536464e-25,1.5093211214384182e-33,3.23963179501944e-29,7.310253895895456e-19
5.678810864009834e-10,0.11224537200699393,0.0,0.0,0.0,0.0,0.3299999996575731,0.6699999997198819,3.411307522982935e-10,2.788218729865956e-10,1.295507949051433e-12,6.360430995104038e-11,4.1009871852191415e-21,7.786520665046885e-16,6.392777207082814e-16,9.624595436846161e-19,3.655699592091493e-21,1.3892292745008509e-16,2.876499421909125e-16,1.0192495038210287e-22,5.0580433099988e-25,2.8686116506723954e-33,7.072235888324222e-29,1.0511580748926982e-18
6.287825099588374e-10,0.11224537200760028,0.0,0.0,0.0,0.0,0.32999999962085,0.6699999996885604,3.776259549650265e-10,3.099156346054246e-10,1.5231198708792766e-12,6.923339903217427e-11,4.8215048008069875e-21,1.0112844788175237e-15,8.399855616546651e-16,1.3870636924145623e-18,4.9600649077461465e-21,1.707629108144521e-16,3.5356300763275175e-16,1.490414854291072e-22,8.221883995097211e-25,4.662963509236521e-33,1.2771723339637176e-28,1.3812143225562656e-18
6.896839335166914e-10,0.112245372008183,0.0,0.0,0.0,0.0,0.329999999584127,0.6699999996570294,4.1411258104853936e-10,3.412098694081322e-10,1.759282461371605e-12,7.466200453631428e-11,5.569090135499507e-21,1.2803211045536604e-15,1.0737400977805317e-15,1.9310335082829546e-18,6.542482508991801e-21,2.0596937414495096e-16,4.264408881144738e-16,2.0999878418604468e-22,1.2755405361739963e-24,7.234127108771062e-33,2.1799255002207654e-28,1.765628770492016e-18
7.505853570745455e-10,0.11224537200874336,0.0,0.0,0.0,0.0,0.329999999547404,0.6699999996252981,4.505919264758851e-10,3.7269738894433263e-10,2.0026987371527296e-12,7.989731484821634e-11,6.3396375008325565e-21,1.5868948078048738e-15,1.3416608897392484e-15,2.611990325275157e-18,8.429757912899144e-21,2.4456212364020687e-16,5.063237726862495e-16,2.86925150064922e-22,1.9037035224113886e-24,1.0796728645024322e-32,3.550473142146576e-28,2.2062469526733585e-18
8.723882041902534e-10,0.11224537200980007,0.0,0.0,0.0,0.0,0.3299999994739579,0.6699999995612657,5.235330963208387e-10,4.362247655311497e-10,2.5069679005819007e-12,8.981556633015141e-11,7.935929003902482e-21,2.3164339016626704e-15,1.9837340878364804e-15,4.4575580105773865e-18,1.3226120963152865e-20,3.3198198783353114e-16,6.872575847804114e-16,4.974648889996217e-22,3.8636570577630846e-24,2.1912555348483611e-32,8.4272172022882e-28,3.2622520911373168e-18
9.795920229776722e-10,0.11224537201066387,0.0,0.0,0.0,0.0,0.3299999994093149,0.6699999995043177,5.877167289612702e-10,4.927129895125829e-10,2.965664723745151e-12,9.79698995691693e-11,9.387958975911861e-21,3.0907588437724267e-15,2.669814081310182e-15,6.714205099979581e-18,1.8715588577287153e-20,4.203078424875211e-16,8.700466412715076e-16,7.572295163905191e-22,6.642578984574355e-24,3.7673176938012943e-32,1.6343215199640174e-27,4.3907174104928026e-18
9.999999999999999e-10,0.11224537201146993,0.0,0.0,0.0,0.0,0.3299999993970091,0.6699999994934177,5.999338577774968e-10,5.035244583548548e-10,3.054236059068905e-12,9.946418097049129e-11,9.668336415455407e-21,3.252476629875289e-15,2.813533936576254e-15,7.220057543889217e-18,1.9907944546293997e-20,4.3833780485939165e-16,9.073571505537763e-16,8.156872561436419e-22,7.312297376129049e-24,4.1471480472743505e-32,1.8381413748201323e-27,4.6271177429497876e-18
1.0867958417650908e-09,0.11224537201146993,0.0,0.0,0.0,0.0,0.3299999993446719,0.6699999994468561,6.518899883714945e-10,5.497046345090864e-10,3.4346415634657246e-12,1.0562077851387184e-10,1.0872531034573019e-20,3.9920734679158275e-15,3.4722893011296867e-15,9.672775838051359e-18,2.554495333901943e-20,5.19386935039471e-16,1.0750684395964647e-15,1.0999658940151466e-21,1.0764036198394556e-23,6.104801092708667e-32,2.9502790168332007e-27,5.7107234839536895e-18
1.1939996605525094e-09,0.1122453720122223,0.0,0.0,0.0,0.0,0.3299999992800289,0.6699999993889145,7.160554400724886e-10,6.071683699261894e-10,3.9113309908832485e-12,1.1279953347272481e-10,1.2381517810445145e-20,5.022633290731651e-15,4.393375824990055e-15,1.3440746753084389e-17,3.386030160514119e-20,6.29303640397037e-16,1.302493045546845e-15,1.5386044668954365e-21,1.662753663201488e-23,9.43028846180984e-32,5.025726454580869e-27,7.225945348397634e-18
1.301203479339928e-09,0.11224537201292421,0.0,0.0,0.0,0.0,0.32999999921538575,0.6699999993305241,7.802150224945929e-10,6.650748103341986e-10,4.393793199274761e-12,1.1953554960718298e-10,1.3908778714347414e-20,6.1841450737683036e-15,5.4347479467534475e-15,1.812718726817986e-17,4.3807719327902204e-20,7.501364933344562e-16,1.5524783941110871e-15,2.0862288491595062e-21,2.4690721603086223e-23,1.4003333305976373e-31,8.161647327195132e-27,8.939168112164967e-18
1.4084072981273467e-09,0.1122453720135791,0.0,0.0,0.0,0.0,0.3299999991507427,0.6699999992717142,8.443701938007017e-10,7.233963962709217e-10,4.88056905437256e-12,1.2585638612787787e-10,1.5449694758216808e-20,7.47789437130898e-15,6.5976650287195224e-15,2.3842392114060498e-17,5.553330096578337e-20,8.819585465678692e-16,1.825171033668984e-15,2.7560263288442866e-21,3.546982823875835e-23,2.011672217700082e-31,1.2733601560685379e-26,1.08524953651856e-17
1.5156111169147653e-09,0.1122453720141899,0.0,0.0,0.0,0.0,0.3299999990860995,0.6699999992125114,9.085220481180797e-10,7.821072804914465e-10,5.370563762523235e-12,1.3178789004379927e-10,1.7000800298810127e-20,8.904846558174191e-15,7.883071922988197e-15,3.069758504845665e-17,6.918314850225622e-20,1.024837712856004e-15,2.1207068372335625e-15,3.5612481786498785e-21,4.953999763200635e-23,2.809664945052236e-31,1.9200847750350334e-26,1.2967514159505201e-17
1.622814935702184e-09,0.11224537201475947,0.0,0.0,0.0,0.0,0.3299999990214564,0.6699999991529412,9.726713914753762e-10,8.411832384072333e-10,5.8629708684171744e-12,1.373542857223835e-10,1.855954244738321e-20,1.0465712876165176e-14,9.291664579057374e-15,3.8804723886774704e-17,8.490337016963531e-20,1.1788370344083983e-15,2.43921156259387e-15,4.51518367307724e-21,6.753542321331775e-23,3.830280147859598e-31,2.811402365454654e-26,1.5285402792044408e-17
1.7300187544896026e-09,0.11224537201529039,0.0,0.0,0.0,0.0,0.32999999895681315,0.6699999990930268,1.036818835045121e-09,9.006015388328201e-10,6.357178932581339e-12,1.4257830414162833e-10,2.0123985650992074e-20,1.2161031585041631e-14,1.0823970602772757e-14,4.827626097200184e-17,1.0284007729713059e-19,1.3440150716059833e-15,2.7808016604808366e-15,5.6311283305648795e-21,9.014945431550888e-23,5.112841533024915e-31,4.012681930071162e-26,1.7807063146785197e-17
1.8372225732770212e-09,0.11224537201578516,0.0,0.0,0.0,0.0,0.32999999889216997,0.6699999990327897,1.1009648393279759e-09,9.603408634051795e-10,6.852727309335029e-12,1.4748126346999862e-10,2.1692671704626445e-20,1.3991206470004736e-14,1.2480387430245327e-14,5.922503017362375e-17,1.231393859821861e-19,1.520426145221768e-15,3.14558477808737e-15,6.922369091409047e-21,1.1813456400956215e-22,6.700026055072786e-31,5.600378156334932e-26,2.0533183403658232e-17
1.94442639206444e-09,0.11224537201624599,0.0,0.0,0.0,0.0,0.3299999988275267,0.6699999989722505,1.1651097513237932e-09,1.0203812144118877e-09,7.349268944078715e-12,1.5208316123741512e-10,2.326450198351443e-20,1.5956539304412658e-14,1.4261214442453165e-14,7.176415111053757e-17,1.4594741534798759e-19,1.7081206134786659e-15,3.533660335001853e-15,8.402171968251726e-21,1.523022202436407e-22,8.637856607817588e-31,7.66299053882071e-26,2.3464290789503286e-17
2.1588340296392773e-09,0.11224537201707431,0.0,0.0,0.0,0.0,0.32999999869824015,0.6699999988503402,1.2933972279648282e-09,1.1412912060640452e-09,8.34440261739226e-12,1.6045756108030912e-10,2.6414653233096478e-20,2.0293471426120252e-14,1.8196900454386324e-14,1.0206707154278523e-16,1.996741395322875e-19,2.1175425625456964e-15,4.3800478191879366e-15,1.1980388079960422e-20,2.427250283864405e-22,1.376622092180611e-30,1.363183311850622e-25,2.994292577608901e-17
2.351800903456631e-09,0.11224537201772383,0.0,0.0,0.0,0.0,0.3299999985818821,0.6699999987397653,1.4088541348171235e-09,1.2509635649409423e-09,9.241507028067567e-12,1.6714103280857288e-10,2.9254487391382214e-20,2.4660551656374387e-14,2.216614984419842e-14,1.359173981480725e-16,2.580739684589153e-19,2.525043303960051e-15,5.2223016564851365e-15,1.5978073418601287e-20,3.545924778213222e-22,2.0110830344966657e-30,2.1791921046614482e-25,3.647782008610553e-17
2.5447677772739847e-09,0.11224537201829289,0.0,0.0,0.0,0.0,0.3299999984655241,0.6699999986284727,1.5243099500517415e-09,1.3613528118414186e-09,1.013938358464925e-11,1.7310750034476336e-10,3.2096765829706055e-20,2.946753545215424e-14,2.6540596494756164e-14,1.7668690712229018e-16,3.2687465980583735e-19,2.9697277346513892e-15,6.141241829456679e-15,2.079132282869694e-20,5.017890742297384e-22,2.845915139546428e-30,3.350838308444063e-25,4.368089200082848e-17
2.7377346510913383e-09,0.11224537201879009,0.0,0.0,0.0,0.0,0.3299999983491659,0.6699999985165402,1.6397650045807305e-09,1.4723805882382966e-09,1.103770228826659e-11,1.7843532150110988e-10,3.494044391437073e-20,3.4714609671390834e-14,3.132052407448843e-14,2.250392872422957e-16,4.0692848458195866e-19,3.4517747764846074e-15,7.137209927421404e-15,2.6495960809210697e-20,6.911545937719825e-22,3.9199106439685526e-30,4.984816155093538e-25,5.1552817759358076e-17
2.930701524908692e-09,0.11224537201922344,0.0,0.0,0.0,0.0,0.3299999982328077,0.6699999984040381,1.7552194188183007e-09,1.5839771866377174e-09,1.193634376717346e-11,1.8319420313549836e-10,3.778514376601475e-20,4.040175471740133e-14,3.6506034435629447e-14,2.816385884355997e-16,4.9908771383473335e-19,3.9713374245659656e-15,8.210493745638762e-15,3.316727940086912e-20,9.301299147375107e-22,5.2752709811056015e-30,7.207464365389711e-25,6.009397567705014e-17
3.1236683987260456e-09,0.11224537201959983,0.0,0.0,0.0,0.0,0.3299999981164493,0.6699999982910287,1.8706732761434324e-09,1.6960805187363931e-09,1.2835225670104043e-11,1.8744623298479492e-10,4.0630604696242114e-20,4.6528897694351186e-14,4.2097197477015876e-14,3.4714875272520224e-16,6.04204596861131e-19,4.528545849068397e-15,9.361333733213294e-15,4.0879984596820866e-20,1.2267522249396195e-21,6.957579599430583e-30,1.0166471476372266e-24,6.930469222913688e-17
